name,time,symbol,open,close,high,low,volume,timezone,trading_day
min_ochls,1499864400000000000,i1709,4900,4895,4900,4885,18558,GMT+8,20170713
min_ochls,1499864460000000000,i1709,4890,4900,4905,4890,15072,GMT+8,20170713
min_ochls,1499864520000000000,i1709,4900,4890,4905,4890,8250,GMT+8,20170713
min_ochls,1499864580000000000,i1709,4890,4890,4895,4890,2904,GMT+8,20170713
min_ochls,1499864640000000000,i1709,4890,4890,4895,4890,2506,GMT+8,20170713
min_ochls,1499864700000000000,i1709,4890,4885,4895,4885,8880,GMT+8,20170713
min_ochls,1499864760000000000,i1709,4890,4890,4895,4885,5336,GMT+8,20170713
min_ochls,1499864820000000000,i1709,4890,4895,4895,4890,4468,GMT+8,20170713
min_ochls,1499864880000000000,i1709,4890,4885,4895,4885,3666,GMT+8,20170713
min_ochls,1499864940000000000,i1709,4885,4890,4890,4885,1830,GMT+8,20170713
min_ochls,1499865000000000000,i1709,4885,4890,4895,4885,6800,GMT+8,20170713
min_ochls,1499865060000000000,i1709,4890,4890,4890,4885,4734,GMT+8,20170713
min_ochls,1499865120000000000,i1709,4885,4895,4895,4885,4268,GMT+8,20170713
min_ochls,1499865180000000000,i1709,4895,4900,4905,4890,9580,GMT+8,20170713
min_ochls,1499865240000000000,i1709,4900,4900,4905,4895,9440,GMT+8,20170713
min_ochls,1499865300000000000,i1709,4900,4905,4905,4895,2592,GMT+8,20170713
min_ochls,1499865360000000000,i1709,4905,4900,4905,4900,3640,GMT+8,20170713
min_ochls,1499865420000000000,i1709,4900,4900,4905,4895,3610,GMT+8,20170713
min_ochls,1499865480000000000,i1709,4900,4900,4900,4895,1762,GMT+8,20170713
min_ochls,1499865540000000000,i1709,4895,4890,4895,4890,1166,GMT+8,20170713
min_ochls,1499865600000000000,i1709,4890,4890,4895,4890,1058,GMT+8,20170713
min_ochls,1499865660000000000,i1709,4890,4890,4895,4885,2592,GMT+8,20170713
min_ochls,1499865720000000000,i1709,4890,4885,4890,4880,5130,GMT+8,20170713
min_ochls,1499865780000000000,i1709,4880,4880,4885,4880,4040,GMT+8,20170713
min_ochls,1499865840000000000,i1709,4880,4885,4885,4875,7310,GMT+8,20170713
min_ochls,1499865900000000000,i1709,4880,4880,4890,4880,7680,GMT+8,20170713
min_ochls,1499865960000000000,i1709,4880,4875,4885,4875,1954,GMT+8,20170713
min_ochls,1499866020000000000,i1709,4875,4870,4880,4865,11832,GMT+8,20170713
min_ochls,1499866080000000000,i1709,4870,4875,4875,4865,6900,GMT+8,20170713
min_ochls,1499866140000000000,i1709,4875,4885,4885,4875,4372,GMT+8,20170713
min_ochls,1499866200000000000,i1709,4885,4880,4885,4875,3732,GMT+8,20170713
min_ochls,1499866260000000000,i1709,4880,4870,4880,4870,2310,GMT+8,20170713
