name,time,symbol,open,close,high,low,volume,timezone,trading_day
min_ochls,1499173200000000000,i1709,4680,4685,4695,4675,49086,GMT+8,20170705
min_ochls,1499173260000000000,i1709,4685,4685,4690,4680,17998,GMT+8,20170705
min_ochls,1499173320000000000,i1709,4690,4690,4695,4680,9496,GMT+8,20170705
min_ochls,1499173380000000000,i1709,4690,4700,4705,4690,26780,GMT+8,20170705
min_ochls,1499173440000000000,i1709,4695,4695,4705,4695,13518,GMT+8,20170705
min_ochls,1499173500000000000,i1709,4695,4705,4710,4695,20770,GMT+8,20170705
min_ochls,1499173560000000000,i1709,4705,4710,4710,4705,15268,GMT+8,20170705
min_ochls,1499173620000000000,i1709,4710,4700,4710,4700,9986,GMT+8,20170705
min_ochls,1499173680000000000,i1709,4705,4705,4710,4700,6098,GMT+8,20170705
min_ochls,1499173740000000000,i1709,4705,4710,4710,4705,3362,GMT+8,20170705
min_ochls,1499173800000000000,i1709,4705,4715,4720,4705,17612,GMT+8,20170705
min_ochls,1499173860000000000,i1709,4715,4715,4720,4710,7662,GMT+8,20170705
min_ochls,1499173920000000000,i1709,4715,4720,4725,4710,14006,GMT+8,20170705
min_ochls,1499173980000000000,i1709,4720,4725,4725,4720,4896,GMT+8,20170705
min_ochls,1499174040000000000,i1709,4720,4715,4725,4715,9084,GMT+8,20170705
min_ochls,1499174100000000000,i1709,4715,4720,4720,4710,5718,GMT+8,20170705
min_ochls,1499174160000000000,i1709,4720,4730,4730,4715,11366,GMT+8,20170705
min_ochls,1499174220000000000,i1709,4725,4735,4735,4725,20058,GMT+8,20170705
min_ochls,1499174280000000000,i1709,4735,4745,4745,4735,13856,GMT+8,20170705
min_ochls,1499174340000000000,i1709,4740,4740,4745,4735,21812,GMT+8,20170705
min_ochls,1499174400000000000,i1709,4740,4740,4745,4735,7138,GMT+8,20170705
min_ochls,1499174460000000000,i1709,4740,4750,4750,4740,10204,GMT+8,20170705
min_ochls,1499174520000000000,i1709,4750,4750,4755,4745,13630,GMT+8,20170705
min_ochls,1499174580000000000,i1709,4750,4735,4750,4730,20318,GMT+8,20170705
min_ochls,1499174640000000000,i1709,4735,4730,4740,4730,6994,GMT+8,20170705
min_ochls,1499174700000000000,i1709,4730,4735,4740,4730,5390,GMT+8,20170705
min_ochls,1499174760000000000,i1709,4735,4735,4740,4735,8188,GMT+8,20170705
min_ochls,1499174820000000000,i1709,4735,4725,4740,4725,11830,GMT+8,20170705
min_ochls,1499174880000000000,i1709,4725,4725,4735,4725,12508,GMT+8,20170705
min_ochls,1499174940000000000,i1709,4725,4730,4730,4725,9546,GMT+8,20170705
min_ochls,1499175000000000000,i1709,4730,4740,4740,4725,11474,GMT+8,20170705
min_ochls,1499175060000000000,i1709,4740,4735,4740,4735,1964,GMT+8,20170705
min_ochls,1499175120000000000,i1709,4740,4745,4745,4735,7556,GMT+8,20170705
min_ochls,1499175180000000000,i1709,4745,4740,4745,4735,6248,GMT+8,20170705
min_ochls,1499175240000000000,i1709,4740,4735,4740,4730,7070,GMT+8,20170705
min_ochls,1499175300000000000,i1709,4735,4730,4740,4730,3718,GMT+8,20170705
min_ochls,1499175360000000000,i1709,4730,4730,4735,4730,3186,GMT+8,20170705
min_ochls,1499175420000000000,i1709,4730,4730,4735,4730,6986,GMT+8,20170705
min_ochls,1499175480000000000,i1709,4735,4730,4735,4725,4324,GMT+8,20170705
min_ochls,1499175540000000000,i1709,4730,4730,4730,4725,5204,GMT+8,20170705
min_ochls,1499175600000000000,i1709,4725,4735,4735,4725,5574,GMT+8,20170705
min_ochls,1499175660000000000,i1709,4735,4735,4735,4725,5974,GMT+8,20170705
min_ochls,1499175720000000000,i1709,4730,4725,4730,4725,4486,GMT+8,20170705
min_ochls,1499175780000000000,i1709,4725,4735,4735,4725,2966,GMT+8,20170705
