name,time,symbol,last,ask_price,ask_size,bid_price,bid_size,volume,total_volume,timezone
ticks,1498834466875000000,i1709,4755,4760,1348,4755,292,10,578164,GMT+8
ticks,1498834467460000000,i1709,4755,4760,1347,4755,287,10,578174,GMT+8
ticks,1498834467738000000,i1709,4755,4760,1346,4755,308,0,578174,GMT+8
ticks,1498834468330000000,i1709,4755,4760,1346,4755,260,96,578270,GMT+8
ticks,1498834468901000000,i1709,4755,4760,1348,4755,260,2,578272,GMT+8
ticks,1498834469955000000,i1709,4755,4760,1348,4755,261,8,578280,GMT+8
ticks,1498834470457000000,i1709,4755,4760,1348,4755,262,4,578284,GMT+8
ticks,1498834470939000000,i1709,4755,4760,1346,4755,254,16,578300,GMT+8
ticks,1498834471464000000,i1709,4755,4760,1346,4755,258,4,578304,GMT+8
ticks,1498834471948000000,i1709,4755,4760,1339,4755,245,26,578330,GMT+8
ticks,1498834472407000000,i1709,4755,4760,1336,4755,241,14,578344,GMT+8
ticks,1498834472946000000,i1709,4755,4760,1333,4755,235,12,578356,GMT+8
ticks,1498834473407000000,i1709,4755,4760,1332,4755,302,6,578362,GMT+8
ticks,1498834473732000000,i1709,4755,4760,1332,4755,311,2,578364,GMT+8
ticks,1498834474384000000,i1709,4755,4760,1332,4755,276,70,578434,GMT+8
ticks,1498834474921000000,i1709,4755,4760,1332,4755,273,6,578440,GMT+8
ticks,1498834475427000000,i1709,4755,4760,1320,4755,270,10,578450,GMT+8
ticks,1498834475949000000,i1709,4760,4760,1316,4755,295,4,578454,GMT+8
ticks,1498834476472000000,i1709,4755,4760,1251,4755,299,8,578462,GMT+8
ticks,1498834476837000000,i1709,4755,4760,1252,4755,292,10,578472,GMT+8
ticks,1498834477280000000,i1709,4755,4760,1251,4755,291,22,578494,GMT+8
ticks,1498834477857000000,i1709,4755,4760,1251,4755,268,40,578534,GMT+8
ticks,1498834478367000000,i1709,4755,4760,1252,4755,271,4,578538,GMT+8
ticks,1498834478962000000,i1709,4755,4760,1255,4755,271,0,578538,GMT+8
ticks,1498834479320000000,i1709,4755,4760,1253,4755,281,0,578538,GMT+8
ticks,1498834479836000000,i1709,4755,4760,1253,4755,397,0,578538,GMT+8
ticks,1498834480397000000,i1709,4755,4760,1254,4755,398,0,578538,GMT+8
ticks,1498834480812000000,i1709,4755,4760,1255,4755,405,0,578538,GMT+8
ticks,1498834481458000000,i1709,4755,4760,1255,4755,404,2,578540,GMT+8
ticks,1498834481951000000,i1709,4755,4760,1255,4755,406,2,578542,GMT+8
ticks,1498834482373000000,i1709,4755,4760,1255,4755,409,0,578542,GMT+8
ticks,1498834482554000000,i1709,4760,4760,1253,4755,414,2,578544,GMT+8
ticks,1498834483299000000,i1709,4760,4760,1252,4755,413,4,578548,GMT+8
ticks,1498834483820000000,i1709,4760,4760,1258,4755,441,0,578548,GMT+8
ticks,1498834484468000000,i1709,4755,4760,1258,4755,441,2,578550,GMT+8
ticks,1498834484955000000,i1709,4755,4760,1259,4755,440,6,578556,GMT+8
ticks,1498834485847000000,i1709,4755,4760,1255,4755,460,8,578564,GMT+8
ticks,1498834486364000000,i1709,4755,4760,1255,4755,461,0,578564,GMT+8
ticks,1498834486648000000,i1709,4755,4760,1255,4755,459,6,578570,GMT+8
ticks,1498834487437000000,i1709,4760,4760,1252,4755,459,6,578576,GMT+8
ticks,1498834487876000000,i1709,4760,4760,1258,4755,459,0,578576,GMT+8
ticks,1498834488381000000,i1709,4760,4760,1313,4755,460,0,578576,GMT+8
ticks,1498834488611000000,i1709,4755,4760,1313,4755,459,2,578578,GMT+8
ticks,1498834489466000000,i1709,4760,4760,1323,4755,468,6,578584,GMT+8
ticks,1498834489959000000,i1709,4755,4760,1316,4755,411,112,578696,GMT+8
ticks,1498834490425000000,i1709,4760,4760,1315,4755,449,2,578698,GMT+8
ticks,1498834490927000000,i1709,4760,4760,1314,4755,449,2,578700,GMT+8
ticks,1498834491383000000,i1709,4760,4760,1317,4755,449,0,578700,GMT+8
ticks,1498834491845000000,i1709,4755,4760,1317,4755,419,62,578762,GMT+8
ticks,1498834492364000000,i1709,4755,4760,1313,4755,423,2,578764,GMT+8
ticks,1498834492885000000,i1709,4755,4760,1514,4755,425,0,578764,GMT+8
ticks,1498834493413000000,i1709,4760,4760,1511,4755,423,2,578766,GMT+8
ticks,1498834493908000000,i1709,4755,4760,1512,4755,414,50,578816,GMT+8
ticks,1498834494417000000,i1709,4760,4760,1511,4755,413,4,578820,GMT+8
ticks,1498834494795000000,i1709,4760,4760,1512,4755,413,0,578820,GMT+8
ticks,1498834495289000000,i1709,4760,4760,1502,4755,413,28,578848,GMT+8
ticks,1498834495969000000,i1709,4760,4760,1504,4755,378,0,578848,GMT+8
ticks,1498834496452000000,i1709,4755,4760,1504,4755,374,8,578856,GMT+8
ticks,1498834496960000000,i1709,4755,4760,1500,4755,303,12,578868,GMT+8
ticks,1498834497445000000,i1709,4755,4760,1500,4755,289,30,578898,GMT+8
ticks,1498834497822000000,i1709,4755,4760,1600,4755,283,2,578900,GMT+8
ticks,1498834498362000000,i1709,4755,4760,1601,4755,288,2,578902,GMT+8
ticks,1498834498839000000,i1709,4755,4760,1601,4755,285,6,578908,GMT+8
