name,time,symbol,open,close,high,low,volume,timezone,trading_day
min_ochls,1499346000000000000,i1709,4695,4705,4710,4695,28144,GMT+8,20170707
min_ochls,1499346060000000000,i1709,4700,4710,4720,4700,17458,GMT+8,20170707
min_ochls,1499346120000000000,i1709,4710,4705,4710,4705,9822,GMT+8,20170707
min_ochls,1499346180000000000,i1709,4705,4690,4705,4690,20902,GMT+8,20170707
min_ochls,1499346240000000000,i1709,4690,4700,4705,4690,9760,GMT+8,20170707
min_ochls,1499346300000000000,i1709,4700,4695,4700,4690,8520,GMT+8,20170707
min_ochls,1499346360000000000,i1709,4695,4695,4700,4690,10064,GMT+8,20170707
min_ochls,1499346420000000000,i1709,4695,4690,4700,4685,10216,GMT+8,20170707
min_ochls,1499346480000000000,i1709,4685,4685,4695,4685,9996,GMT+8,20170707
min_ochls,1499346540000000000,i1709,4685,4695,4695,4685,7208,GMT+8,20170707
min_ochls,1499346600000000000,i1709,4695,4695,4695,4690,1412,GMT+8,20170707
min_ochls,1499346660000000000,i1709,4690,4700,4700,4690,6824,GMT+8,20170707
min_ochls,1499346720000000000,i1709,4700,4695,4700,4690,4846,GMT+8,20170707
min_ochls,1499346780000000000,i1709,4690,4685,4695,4685,9406,GMT+8,20170707
min_ochls,1499346840000000000,i1709,4690,4685,4695,4685,5124,GMT+8,20170707
min_ochls,1499346900000000000,i1709,4690,4680,4690,4680,5894,GMT+8,20170707
min_ochls,1499346960000000000,i1709,4680,4675,4685,4675,18636,GMT+8,20170707
min_ochls,1499347020000000000,i1709,4680,4685,4685,4680,8448,GMT+8,20170707
min_ochls,1499347080000000000,i1709,4685,4670,4685,4670,9394,GMT+8,20170707
min_ochls,1499347140000000000,i1709,4670,4665,4680,4665,24756,GMT+8,20170707
min_ochls,1499347200000000000,i1709,4670,4670,4670,4660,11408,GMT+8,20170707
min_ochls,1499347260000000000,i1709,4665,4665,4670,4665,8290,GMT+8,20170707
min_ochls,1499347320000000000,i1709,4665,4670,4670,4660,3134,GMT+8,20170707
min_ochls,1499347380000000000,i1709,4670,4670,4675,4665,11292,GMT+8,20170707
min_ochls,1499347440000000000,i1709,4670,4670,4675,4665,5418,GMT+8,20170707
min_ochls,1499347500000000000,i1709,4670,4665,4670,4660,12292,GMT+8,20170707
min_ochls,1499347560000000000,i1709,4665,4655,4665,4650,20580,GMT+8,20170707
min_ochls,1499347620000000000,i1709,4655,4660,4665,4655,11816,GMT+8,20170707
min_ochls,1499347680000000000,i1709,4660,4665,4670,4660,4152,GMT+8,20170707
min_ochls,1499347740000000000,i1709,4660,4660,4665,4660,3390,GMT+8,20170707
min_ochls,1499347800000000000,i1709,4660,4655,4660,4650,8390,GMT+8,20170707
min_ochls,1499347860000000000,i1709,4655,4660,4660,4650,8344,GMT+8,20170707
min_ochls,1499347920000000000,i1709,4660,4665,4665,4655,7526,GMT+8,20170707
min_ochls,1499347980000000000,i1709,4665,4660,4665,4660,5234,GMT+8,20170707
min_ochls,1499348040000000000,i1709,4660,4675,4675,4660,10036,GMT+8,20170707
min_ochls,1499348100000000000,i1709,4675,4670,4675,4665,4958,GMT+8,20170707
min_ochls,1499348160000000000,i1709,4670,4665,4670,4660,2856,GMT+8,20170707
min_ochls,1499348220000000000,i1709,4665,4660,4665,4655,6594,GMT+8,20170707
min_ochls,1499348280000000000,i1709,4660,4670,4670,4660,3302,GMT+8,20170707
min_ochls,1499348340000000000,i1709,4670,4670,4670,4660,2718,GMT+8,20170707
min_ochls,1499348400000000000,i1709,4665,4660,4670,4655,9270,GMT+8,20170707
min_ochls,1499348460000000000,i1709,4660,4660,4665,4655,2330,GMT+8,20170707
min_ochls,1499348520000000000,i1709,4660,4665,4665,4655,4356,GMT+8,20170707
min_ochls,1499348580000000000,i1709,4665,4675,4675,4665,7328,GMT+8,20170707
min_ochls,1499348640000000000,i1709,4675,4670,4675,4670,4042,GMT+8,20170707
min_ochls,1499348700000000000,i1709,4670,4675,4675,4665,3622,GMT+8,20170707
min_ochls,1499348760000000000,i1709,4670,4675,4675,4670,3620,GMT+8,20170707
min_ochls,1499348820000000000,i1709,4675,4670,4675,4665,3346,GMT+8,20170707
min_ochls,1499348880000000000,i1709,4665,4670,4675,4665,1118,GMT+8,20170707
min_ochls,1499348940000000000,i1709,4670,4670,4670,4665,252,GMT+8,20170707
min_ochls,1499349000000000000,i1709,4670,4665,4670,4665,2508,GMT+8,20170707
min_ochls,1499349060000000000,i1709,4660,4660,4665,4655,3860,GMT+8,20170707
min_ochls,1499349120000000000,i1709,4655,4665,4665,4655,4922,GMT+8,20170707
min_ochls,1499349180000000000,i1709,4660,4665,4670,4660,2196,GMT+8,20170707
min_ochls,1499349240000000000,i1709,4665,4660,4665,4655,3006,GMT+8,20170707
min_ochls,1499349300000000000,i1709,4660,4655,4665,4655,1336,GMT+8,20170707
min_ochls,1499349360000000000,i1709,4660,4660,4660,4655,2202,GMT+8,20170707
min_ochls,1499349420000000000,i1709,4660,4660,4670,4660,2424,GMT+8,20170707
min_ochls,1499349480000000000,i1709,4665,4660,4665,4655,4130,GMT+8,20170707
min_ochls,1499349540000000000,i1709,4660,4665,4665,4655,3090,GMT+8,20170707
min_ochls,1499349600000000000,i1709,4665,4655,4665,4650,10006,GMT+8,20170707
min_ochls,1499349660000000000,i1709,4655,4665,4665,4655,5262,GMT+8,20170707
min_ochls,1499349720000000000,i1709,4665,4665,4670,4660,3394,GMT+8,20170707
min_ochls,1499349780000000000,i1709,4665,4670,4670,4665,922,GMT+8,20170707
min_ochls,1499349840000000000,i1709,4670,4665,4670,4660,2656,GMT+8,20170707
min_ochls,1499349900000000000,i1709,4665,4665,4665,4660,1956,GMT+8,20170707
min_ochls,1499349960000000000,i1709,4665,4670,4670,4660,1768,GMT+8,20170707
min_ochls,1499350020000000000,i1709,4670,4680,4680,4665,11972,GMT+8,20170707
min_ochls,1499350080000000000,i1709,4680,4685,4690,4675,16216,GMT+8,20170707
min_ochls,1499350140000000000,i1709,4685,4690,4690,4685,7458,GMT+8,20170707
min_ochls,1499350200000000000,i1709,4690,4690,4690,4680,8782,GMT+8,20170707
min_ochls,1499350260000000000,i1709,4685,4685,4690,4680,5264,GMT+8,20170707
min_ochls,1499350320000000000,i1709,4685,4680,4690,4680,3282,GMT+8,20170707
min_ochls,1499350380000000000,i1709,4680,4680,4685,4675,4036,GMT+8,20170707
min_ochls,1499350440000000000,i1709,4680,4675,4680,4675,2734,GMT+8,20170707
min_ochls,1499350500000000000,i1709,4680,4685,4685,4680,2384,GMT+8,20170707
min_ochls,1499350560000000000,i1709,4685,4680,4685,4675,2388,GMT+8,20170707
min_ochls,1499350620000000000,i1709,4680,4675,4680,4675,1082,GMT+8,20170707
min_ochls,1499350680000000000,i1709,4680,4680,4690,4675,4980,GMT+8,20170707
min_ochls,1499350740000000000,i1709,4680,4685,4685,4680,2190,GMT+8,20170707
min_ochls,1499350800000000000,i1709,4685,4690,4690,4680,4486,GMT+8,20170707
min_ochls,1499350860000000000,i1709,4690,4690,4690,4685,5348,GMT+8,20170707
min_ochls,1499350920000000000,i1709,4690,4680,4690,4680,4344,GMT+8,20170707
min_ochls,1499350980000000000,i1709,4685,4685,4685,4680,1874,GMT+8,20170707
min_ochls,1499351040000000000,i1709,4685,4695,4695,4685,3548,GMT+8,20170707
min_ochls,1499351100000000000,i1709,4695,4695,4695,4685,7738,GMT+8,20170707
min_ochls,1499351160000000000,i1709,4690,4700,4700,4690,6154,GMT+8,20170707
