name,time,symbol,open,close,high,low,volume,timezone,trading_day
min_ochls,1499432400000000000,i1709,4805,4815,4815,4795,23286,GMT+8,20170710
min_ochls,1499432460000000000,i1709,4810,4805,4825,4805,12052,GMT+8,20170710
min_ochls,1499432520000000000,i1709,4810,4810,4815,4800,8910,GMT+8,20170710
min_ochls,1499432580000000000,i1709,4815,4810,4815,4800,7526,GMT+8,20170710
min_ochls,1499432640000000000,i1709,4810,4815,4820,4810,7974,GMT+8,20170710
min_ochls,1499432700000000000,i1709,4820,4820,4820,4815,5042,GMT+8,20170710
min_ochls,1499432760000000000,i1709,4820,4815,4825,4810,18016,GMT+8,20170710
min_ochls,1499432820000000000,i1709,4815,4815,4820,4810,5696,GMT+8,20170710
min_ochls,1499432880000000000,i1709,4810,4825,4825,4810,5350,GMT+8,20170710
min_ochls,1499432940000000000,i1709,4820,4830,4835,4820,18304,GMT+8,20170710
min_ochls,1499433000000000000,i1709,4830,4825,4840,4825,16306,GMT+8,20170710
min_ochls,1499433060000000000,i1709,4825,4815,4830,4815,9728,GMT+8,20170710
min_ochls,1499433120000000000,i1709,4815,4835,4840,4815,19030,GMT+8,20170710
min_ochls,1499433180000000000,i1709,4835,4845,4845,4835,13962,GMT+8,20170710
min_ochls,1499433240000000000,i1709,4845,4825,4845,4820,17148,GMT+8,20170710
min_ochls,1499433300000000000,i1709,4825,4835,4835,4820,11168,GMT+8,20170710
min_ochls,1499433360000000000,i1709,4835,4815,4835,4815,12872,GMT+8,20170710
min_ochls,1499433420000000000,i1709,4815,4820,4825,4815,5210,GMT+8,20170710
min_ochls,1499433480000000000,i1709,4820,4820,4825,4820,2368,GMT+8,20170710
min_ochls,1499433540000000000,i1709,4825,4810,4825,4805,13646,GMT+8,20170710
min_ochls,1499433600000000000,i1709,4805,4820,4825,4805,8328,GMT+8,20170710
min_ochls,1499433660000000000,i1709,4825,4825,4825,4820,1572,GMT+8,20170710
min_ochls,1499433720000000000,i1709,4825,4840,4840,4820,11052,GMT+8,20170710
min_ochls,1499433780000000000,i1709,4840,4835,4840,4830,7538,GMT+8,20170710
min_ochls,1499433840000000000,i1709,4835,4835,4840,4830,8386,GMT+8,20170710
min_ochls,1499433900000000000,i1709,4830,4830,4835,4825,8548,GMT+8,20170710
min_ochls,1499433960000000000,i1709,4830,4830,4835,4825,4992,GMT+8,20170710
min_ochls,1499434020000000000,i1709,4830,4830,4835,4830,2960,GMT+8,20170710
min_ochls,1499434080000000000,i1709,4835,4835,4835,4830,1080,GMT+8,20170710
min_ochls,1499434140000000000,i1709,4830,4840,4840,4830,2562,GMT+8,20170710
min_ochls,1499434200000000000,i1709,4835,4845,4845,4835,8908,GMT+8,20170710
min_ochls,1499434260000000000,i1709,4840,4835,4845,4835,4182,GMT+8,20170710
min_ochls,1499434320000000000,i1709,4840,4845,4845,4835,7736,GMT+8,20170710
min_ochls,1499434380000000000,i1709,4845,4845,4845,4840,3172,GMT+8,20170710
min_ochls,1499434440000000000,i1709,4845,4835,4845,4835,3202,GMT+8,20170710
min_ochls,1499434500000000000,i1709,4835,4835,4840,4830,4536,GMT+8,20170710
min_ochls,1499434560000000000,i1709,4835,4840,4845,4835,3526,GMT+8,20170710
min_ochls,1499434620000000000,i1709,4840,4840,4855,4835,25054,GMT+8,20170710
min_ochls,1499434680000000000,i1709,4835,4835,4840,4835,4328,GMT+8,20170710
min_ochls,1499434740000000000,i1709,4830,4830,4835,4825,17564,GMT+8,20170710
min_ochls,1499434800000000000,i1709,4830,4830,4835,4830,1330,GMT+8,20170710
min_ochls,1499434860000000000,i1709,4830,4830,4835,4830,1130,GMT+8,20170710
min_ochls,1499434920000000000,i1709,4835,4835,4840,4830,3688,GMT+8,20170710
min_ochls,1499434980000000000,i1709,4840,4845,4845,4835,2954,GMT+8,20170710
min_ochls,1499435040000000000,i1709,4845,4830,4845,4830,8130,GMT+8,20170710
min_ochls,1499435100000000000,i1709,4830,4825,4835,4825,9722,GMT+8,20170710
min_ochls,1499435160000000000,i1709,4825,4830,4830,4825,1460,GMT+8,20170710
min_ochls,1499435220000000000,i1709,4830,4820,4830,4815,8540,GMT+8,20170710
min_ochls,1499435280000000000,i1709,4820,4820,4830,4820,4346,GMT+8,20170710
min_ochls,1499435340000000000,i1709,4820,4830,4830,4820,2154,GMT+8,20170710
min_ochls,1499435400000000000,i1709,4830,4830,4830,4825,512,GMT+8,20170710
min_ochls,1499435460000000000,i1709,4830,4825,4830,4825,590,GMT+8,20170710
min_ochls,1499435520000000000,i1709,4825,4840,4840,4825,5818,GMT+8,20170710
min_ochls,1499435580000000000,i1709,4840,4835,4840,4830,4484,GMT+8,20170710
min_ochls,1499435640000000000,i1709,4835,4835,4835,4830,812,GMT+8,20170710
min_ochls,1499435700000000000,i1709,4830,4835,4835,4830,176,GMT+8,20170710
min_ochls,1499435760000000000,i1709,4835,4830,4835,4830,600,GMT+8,20170710
min_ochls,1499435820000000000,i1709,4830,4835,4835,4830,2558,GMT+8,20170710
min_ochls,1499435880000000000,i1709,4835,4830,4835,4830,474,GMT+8,20170710
min_ochls,1499435940000000000,i1709,4830,4835,4835,4830,428,GMT+8,20170710
min_ochls,1499436000000000000,i1709,4835,4830,4835,4830,1978,GMT+8,20170710
min_ochls,1499436060000000000,i1709,4830,4840,4840,4830,1922,GMT+8,20170710
min_ochls,1499436120000000000,i1709,4840,4835,4840,4835,1766,GMT+8,20170710
min_ochls,1499436180000000000,i1709,4835,4845,4845,4835,6706,GMT+8,20170710
min_ochls,1499436240000000000,i1709,4840,4850,4855,4840,11850,GMT+8,20170710
min_ochls,1499436300000000000,i1709,4845,4850,4850,4840,3906,GMT+8,20170710
min_ochls,1499436360000000000,i1709,4845,4845,4850,4845,6088,GMT+8,20170710
min_ochls,1499436420000000000,i1709,4845,4845,4850,4840,3604,GMT+8,20170710
min_ochls,1499436480000000000,i1709,4845,4840,4850,4840,1906,GMT+8,20170710
min_ochls,1499436540000000000,i1709,4845,4835,4845,4835,4242,GMT+8,20170710
min_ochls,1499436600000000000,i1709,4835,4830,4840,4830,7624,GMT+8,20170710
min_ochls,1499436660000000000,i1709,4830,4840,4840,4830,4310,GMT+8,20170710
min_ochls,1499436720000000000,i1709,4840,4835,4840,4835,904,GMT+8,20170710
min_ochls,1499436780000000000,i1709,4835,4840,4840,4830,1996,GMT+8,20170710
min_ochls,1499436840000000000,i1709,4835,4835,4845,4835,4516,GMT+8,20170710
min_ochls,1499436900000000000,i1709,4840,4840,4840,4835,1708,GMT+8,20170710
min_ochls,1499436960000000000,i1709,4845,4845,4845,4840,846,GMT+8,20170710
min_ochls,1499437020000000000,i1709,4845,4840,4850,4840,4160,GMT+8,20170710
min_ochls,1499437080000000000,i1709,4840,4835,4850,4835,7562,GMT+8,20170710
min_ochls,1499437140000000000,i1709,4835,4830,4835,4830,9874,GMT+8,20170710
min_ochls,1499437200000000000,i1709,4830,4825,4835,4825,6024,GMT+8,20170710
min_ochls,1499437260000000000,i1709,4825,4825,4835,4820,12692,GMT+8,20170710
min_ochls,1499437320000000000,i1709,4820,4805,4825,4805,20302,GMT+8,20170710
min_ochls,1499437380000000000,i1709,4805,4815,4820,4805,13052,GMT+8,20170710
min_ochls,1499437440000000000,i1709,4815,4810,4820,4805,14406,GMT+8,20170710
min_ochls,1499437500000000000,i1709,4810,4815,4820,4810,4708,GMT+8,20170710
min_ochls,1499437560000000000,i1709,4815,4805,4820,4805,11762,GMT+8,20170710
min_ochls,1499437620000000000,i1709,4805,4805,4815,4805,6976,GMT+8,20170710
min_ochls,1499437680000000000,i1709,4805,4795,4810,4785,42008,GMT+8,20170710
min_ochls,1499437740000000000,i1709,4790,4790,4800,4785,18082,GMT+8,20170710
min_ochls,1499437800000000000,i1709,4785,4800,4805,4785,16456,GMT+8,20170710
min_ochls,1499437860000000000,i1709,4800,4795,4800,4795,3256,GMT+8,20170710
min_ochls,1499437920000000000,i1709,4795,4810,4810,4795,8462,GMT+8,20170710
min_ochls,1499437980000000000,i1709,4810,4805,4810,4800,8622,GMT+8,20170710
min_ochls,1499438040000000000,i1709,4805,4810,4810,4800,5408,GMT+8,20170710
min_ochls,1499438100000000000,i1709,4810,4805,4810,4800,2386,GMT+8,20170710
min_ochls,1499438160000000000,i1709,4805,4805,4810,4800,4154,GMT+8,20170710
min_ochls,1499438220000000000,i1709,4805,4810,4810,4805,3568,GMT+8,20170710
min_ochls,1499438280000000000,i1709,4810,4815,4820,4810,7638,GMT+8,20170710
min_ochls,1499438340000000000,i1709,4815,4820,4820,4810,3596,GMT+8,20170710
min_ochls,1499438400000000000,i1709,4820,4805,4820,4805,4518,GMT+8,20170710
min_ochls,1499438460000000000,i1709,4805,4810,4815,4805,2768,GMT+8,20170710
min_ochls,1499438520000000000,i1709,4815,4815,4815,4810,788,GMT+8,20170710
min_ochls,1499438580000000000,i1709,4810,4810,4815,4810,874,GMT+8,20170710
min_ochls,1499438640000000000,i1709,4810,4815,4815,4810,1162,GMT+8,20170710
