name,time,symbol,last,ask_price,ask_size,bid_price,bid_size,volume,total_volume,timezone
ticks,1499086800000000000,i1709,4890,4890,461,4885,85,1462,1462,GMT+8
ticks,1499086800389000000,i1709,4885,4885,272,4880,2579,2862,4324,GMT+8
ticks,1499086800889000000,i1709,4885,4885,83,4880,2573,1222,5546,GMT+8
ticks,1499086801390000000,i1709,4885,4885,863,4880,2499,1354,6900,GMT+8
ticks,1499086801887000000,i1709,4885,4885,813,4880,2468,414,7314,GMT+8
ticks,1499086802381000000,i1709,4880,4885,757,4880,2366,474,7788,GMT+8
ticks,1499086802880000000,i1709,4885,4885,767,4880,2365,36,7824,GMT+8
ticks,1499086803387000000,i1709,4880,4885,782,4880,2325,106,7930,GMT+8
ticks,1499086803881000000,i1709,4880,4885,706,4880,2817,332,8262,GMT+8
ticks,1499086804389000000,i1709,4880,4885,562,4880,2727,714,8976,GMT+8
ticks,1499086804875000000,i1709,4880,4885,533,4880,2744,292,9268,GMT+8
ticks,1499086805381000000,i1709,4880,4885,151,4880,2554,1196,10464,GMT+8
ticks,1499086805878000000,i1709,4885,4885,126,4880,2428,380,10844,GMT+8
ticks,1499086806313000000,i1709,4880,4885,194,4880,2374,154,10998,GMT+8
ticks,1499086806885000000,i1709,4885,4885,372,4880,2189,376,11374,GMT+8
ticks,1499086807377000000,i1709,4880,4885,496,4880,2045,336,11710,GMT+8
ticks,1499086807886000000,i1709,4880,4885,519,4880,1990,188,11898,GMT+8
ticks,1499086808387000000,i1709,4875,4880,1490,4875,162,3300,15198,GMT+8
ticks,1499086808884000000,i1709,4875,4875,1157,4870,912,390,15588,GMT+8
ticks,1499086809385000000,i1709,4875,4875,1188,4870,1018,26,15614,GMT+8
ticks,1499086809870000000,i1709,4870,4875,1187,4870,972,104,15718,GMT+8
ticks,1499086810390000000,i1709,4870,4875,1205,4870,893,208,15926,GMT+8
ticks,1499086810864000000,i1709,4875,4875,1112,4870,927,90,16016,GMT+8
ticks,1499086811388000000,i1709,4870,4875,1093,4870,1002,76,16092,GMT+8
ticks,1499086811886000000,i1709,4870,4875,1092,4870,888,228,16320,GMT+8
ticks,1499086812380000000,i1709,4870,4875,1098,4870,861,58,16378,GMT+8
ticks,1499086812883000000,i1709,4870,4875,1097,4870,856,52,16430,GMT+8
ticks,1499086813370000000,i1709,4875,4875,1100,4870,856,108,16538,GMT+8
ticks,1499086813876000000,i1709,4870,4875,1098,4870,842,46,16584,GMT+8
ticks,1499086814390000000,i1709,4870,4875,1099,4870,792,90,16674,GMT+8
ticks,1499086814869000000,i1709,4870,4875,1097,4870,778,62,16736,GMT+8
ticks,1499086815383000000,i1709,4870,4875,1122,4870,734,106,16842,GMT+8
ticks,1499086815882000000,i1709,4875,4870,1,4865,266,1470,18312,GMT+8
ticks,1499086816388000000,i1709,4865,4870,825,4865,276,42,18354,GMT+8
ticks,1499086816881000000,i1709,4865,4870,635,4865,76,1382,19736,GMT+8
ticks,1499086817367000000,i1709,4870,4870,302,4865,32,482,20218,GMT+8
ticks,1499086817889000000,i1709,4865,4870,435,4865,67,198,20416,GMT+8
ticks,1499086818382000000,i1709,4870,4870,160,4865,62,956,21372,GMT+8
ticks,1499086818888000000,i1709,4865,4870,271,4865,308,386,21758,GMT+8
ticks,1499086819381000000,i1709,4865,4870,299,4865,584,22,21780,GMT+8
ticks,1499086819886000000,i1709,4865,4870,369,4865,628,32,21812,GMT+8
ticks,1499086820380000000,i1709,4865,4870,343,4865,885,150,21962,GMT+8
ticks,1499086820884000000,i1709,4865,4870,343,4865,891,36,21998,GMT+8
ticks,1499086821372000000,i1709,4865,4870,267,4865,886,158,22156,GMT+8
ticks,1499086821869000000,i1709,4870,4870,279,4865,871,38,22194,GMT+8
ticks,1499086822382000000,i1709,4865,4870,293,4865,632,50,22244,GMT+8
ticks,1499086822890000000,i1709,4870,4870,334,4865,617,140,22384,GMT+8
ticks,1499086823334000000,i1709,4865,4870,310,4865,522,410,22794,GMT+8
ticks,1499086823860000000,i1709,4865,4870,459,4865,539,10,22804,GMT+8
ticks,1499086824373000000,i1709,4865,4870,266,4865,611,396,23200,GMT+8
ticks,1499086824885000000,i1709,4865,4870,276,4865,587,78,23278,GMT+8
ticks,1499086825348000000,i1709,4870,4870,277,4865,597,28,23306,GMT+8
ticks,1499086825888000000,i1709,4865,4870,269,4865,581,58,23364,GMT+8
ticks,1499086826345000000,i1709,4865,4870,267,4865,576,46,23410,GMT+8
ticks,1499086826865000000,i1709,4865,4870,295,4865,856,104,23514,GMT+8
ticks,1499086827304000000,i1709,4865,4870,267,4865,862,74,23588,GMT+8
ticks,1499086827875000000,i1709,4865,4870,256,4865,855,104,23692,GMT+8
ticks,1499086828385000000,i1709,4870,4870,276,4865,855,12,23704,GMT+8
ticks,1499086828846000000,i1709,4870,4870,159,4865,798,360,24064,GMT+8
ticks,1499086829303000000,i1709,4865,4870,162,4865,807,28,24092,GMT+8
ticks,1499086829888000000,i1709,4870,4875,1251,4870,101,332,24424,GMT+8
ticks,1499086830345000000,i1709,4870,4875,1020,4870,224,506,24930,GMT+8
ticks,1499086830875000000,i1709,4870,4875,990,4870,294,140,25070,GMT+8
ticks,1499086831379000000,i1709,4875,4875,987,4870,349,42,25112,GMT+8
ticks,1499086831857000000,i1709,4875,4875,733,4870,338,540,25652,GMT+8
ticks,1499086832374000000,i1709,4875,4875,720,4870,349,42,25694,GMT+8
ticks,1499086832828000000,i1709,4870,4875,624,4870,359,24,25718,GMT+8
ticks,1499086833390000000,i1709,4875,4875,627,4870,153,418,26136,GMT+8
ticks,1499086833890000000,i1709,4870,4870,161,4865,852,330,26466,GMT+8
ticks,1499086834355000000,i1709,4870,4870,198,4865,950,80,26546,GMT+8
ticks,1499086834854000000,i1709,4870,4870,210,4865,933,28,26574,GMT+8
ticks,1499086835343000000,i1709,4870,4870,230,4865,930,10,26584,GMT+8
ticks,1499086835846000000,i1709,4870,4875,776,4870,67,460,27044,GMT+8
ticks,1499086836349000000,i1709,4870,4875,759,4870,145,18,27062,GMT+8
ticks,1499086836886000000,i1709,4875,4875,115,4870,270,1176,28238,GMT+8
ticks,1499086837383000000,i1709,4875,4880,753,4875,38,346,28584,GMT+8
ticks,1499086837887000000,i1709,4875,4875,96,4870,455,334,28918,GMT+8
ticks,1499086838383000000,i1709,4870,4875,280,4870,471,6,28924,GMT+8
ticks,1499086838877000000,i1709,4870,4875,384,4870,462,18,28942,GMT+8
ticks,1499086839380000000,i1709,4875,4875,413,4870,464,68,29010,GMT+8
ticks,1499086839886000000,i1709,4870,4875,415,4870,451,48,29058,GMT+8
ticks,1499086840385000000,i1709,4870,4875,407,4870,447,22,29080,GMT+8
ticks,1499086840874000000,i1709,4875,4875,402,4870,495,24,29104,GMT+8
ticks,1499086841386000000,i1709,4875,4880,806,4875,97,816,29920,GMT+8
ticks,1499086841887000000,i1709,4880,4880,781,4875,272,36,29956,GMT+8
ticks,1499086842388000000,i1709,4875,4880,682,4875,550,66,30022,GMT+8
ticks,1499086842881000000,i1709,4880,4880,681,4875,560,40,30062,GMT+8
ticks,1499086843368000000,i1709,4875,4880,677,4875,500,130,30192,GMT+8
ticks,1499086843889000000,i1709,4875,4880,639,4875,535,72,30264,GMT+8
ticks,1499086844368000000,i1709,4875,4880,635,4875,536,4,30268,GMT+8
ticks,1499086844868000000,i1709,4880,4880,226,4875,614,800,31068,GMT+8
ticks,1499086845326000000,i1709,4880,4885,736,4880,221,482,31550,GMT+8
ticks,1499086845879000000,i1709,4880,4880,117,4875,692,694,32244,GMT+8
ticks,1499086846388000000,i1709,4875,4880,171,4875,695,12,32256,GMT+8
ticks,1499086846870000000,i1709,4880,4880,464,4875,723,68,32324,GMT+8
ticks,1499086847389000000,i1709,4880,4880,440,4875,721,54,32378,GMT+8
ticks,1499086847868000000,i1709,4880,4880,426,4875,720,32,32410,GMT+8
ticks,1499086848315000000,i1709,4880,4880,524,4875,720,24,32434,GMT+8
ticks,1499086848807000000,i1709,4875,4880,515,4875,720,92,32526,GMT+8
ticks,1499086849324000000,i1709,4875,4880,516,4875,718,8,32534,GMT+8
ticks,1499086849885000000,i1709,4880,4880,361,4875,679,368,32902,GMT+8
ticks,1499086850386000000,i1709,4880,4880,359,4875,674,16,32918,GMT+8
ticks,1499086850879000000,i1709,4880,4880,272,4875,695,24,32942,GMT+8
ticks,1499086851373000000,i1709,4880,4880,393,4875,690,26,32968,GMT+8
ticks,1499086851799000000,i1709,4880,4880,231,4875,674,140,33108,GMT+8
ticks,1499086852375000000,i1709,4875,4880,201,4875,674,78,33186,GMT+8
ticks,1499086852887000000,i1709,4880,4885,810,4880,226,502,33688,GMT+8
ticks,1499086853386000000,i1709,4880,4885,850,4880,388,10,33698,GMT+8
