name,time,symbol,open,close,high,low,volume,timezone,trading_day
min_ochls,1499950800000000000,i1709,4890,4900,4905,4890,32276,GMT+8,20170714
min_ochls,1499950860000000000,i1709,4895,4890,4900,4885,16428,GMT+8,20170714
min_ochls,1499950920000000000,i1709,4890,4865,4890,4860,41722,GMT+8,20170714
min_ochls,1499950980000000000,i1709,4865,4865,4875,4860,18144,GMT+8,20170714
min_ochls,1499951040000000000,i1709,4870,4865,4875,4860,16212,GMT+8,20170714
min_ochls,1499951100000000000,i1709,4865,4865,4870,4860,12336,GMT+8,20170714
min_ochls,1499951160000000000,i1709,4865,4870,4875,4865,10370,GMT+8,20170714
min_ochls,1499951220000000000,i1709,4865,4875,4875,4865,9224,GMT+8,20170714
min_ochls,1499951280000000000,i1709,4875,4865,4875,4860,14792,GMT+8,20170714
min_ochls,1499951340000000000,i1709,4865,4875,4875,4865,7276,GMT+8,20170714
min_ochls,1499951400000000000,i1709,4870,4860,4875,4860,11428,GMT+8,20170714
min_ochls,1499951460000000000,i1709,4865,4870,4870,4860,8106,GMT+8,20170714
min_ochls,1499951520000000000,i1709,4865,4875,4875,4865,6480,GMT+8,20170714
min_ochls,1499951580000000000,i1709,4870,4870,4875,4870,5416,GMT+8,20170714
min_ochls,1499951640000000000,i1709,4870,4880,4880,4870,6582,GMT+8,20170714
min_ochls,1499951700000000000,i1709,4875,4875,4885,4875,6506,GMT+8,20170714
min_ochls,1499951760000000000,i1709,4880,4870,4880,4870,3604,GMT+8,20170714
min_ochls,1499951820000000000,i1709,4875,4870,4875,4865,8672,GMT+8,20170714
min_ochls,1499951880000000000,i1709,4870,4875,4875,4870,2932,GMT+8,20170714
min_ochls,1499951940000000000,i1709,4870,4860,4875,4855,14474,GMT+8,20170714
min_ochls,1499952000000000000,i1709,4860,4840,4860,4835,35590,GMT+8,20170714
min_ochls,1499952060000000000,i1709,4835,4825,4840,4815,52622,GMT+8,20170714
min_ochls,1499952120000000000,i1709,4820,4825,4830,4815,25946,GMT+8,20170714
min_ochls,1499952180000000000,i1709,4830,4820,4830,4815,25336,GMT+8,20170714
