name,time,symbol,last,ask_price,ask_size,bid_price,bid_size,volume,total_volume,timezone
ticks,1499778026326000000,i1709,4895,4895,967,4890,728,42,15616,GMT+8
ticks,1499778026877000000,i1709,4895,4895,955,4890,728,80,15696,GMT+8
ticks,1499778027355000000,i1709,4895,4895,959,4890,635,196,15892,GMT+8
ticks,1499778027873000000,i1709,4895,4895,945,4890,669,34,15926,GMT+8
ticks,1499778028362000000,i1709,4895,4895,942,4890,767,8,15934,GMT+8
ticks,1499778028875000000,i1709,4890,4895,859,4890,766,188,16122,GMT+8
ticks,1499778029377000000,i1709,4895,4895,848,4890,768,32,16154,GMT+8
ticks,1499778029842000000,i1709,4895,4895,676,4890,830,92,16246,GMT+8
ticks,1499778030372000000,i1709,4895,4895,700,4890,821,46,16292,GMT+8
ticks,1499778030879000000,i1709,4895,4895,654,4890,772,214,16506,GMT+8
ticks,1499778031325000000,i1709,4895,4895,646,4890,793,20,16526,GMT+8
ticks,1499778031882000000,i1709,4895,4895,618,4890,860,54,16580,GMT+8
ticks,1499778032377000000,i1709,4895,4895,618,4890,868,10,16590,GMT+8
ticks,1499778032845000000,i1709,4895,4895,603,4890,870,34,16624,GMT+8
ticks,1499778033332000000,i1709,4890,4895,588,4890,971,36,16660,GMT+8
ticks,1499778033857000000,i1709,4895,4895,397,4890,980,386,17046,GMT+8
ticks,1499778034359000000,i1709,4895,4895,330,4890,985,48,17094,GMT+8
ticks,1499778034864000000,i1709,4895,4895,93,4890,1046,932,18026,GMT+8
ticks,1499778035369000000,i1709,4895,4895,258,4890,1047,588,18614,GMT+8
ticks,1499778035874000000,i1709,4895,4895,222,4890,1045,154,18768,GMT+8
ticks,1499778036375000000,i1709,4895,4895,604,4890,1015,92,18860,GMT+8
ticks,1499778036882000000,i1709,4895,4895,585,4890,1027,270,19130,GMT+8
ticks,1499778037362000000,i1709,4895,4895,592,4890,1046,34,19164,GMT+8
ticks,1499778037861000000,i1709,4895,4895,717,4890,1057,138,19302,GMT+8
ticks,1499778038371000000,i1709,4895,4895,732,4890,1073,32,19334,GMT+8
ticks,1499778038875000000,i1709,4895,4895,783,4890,1083,10,19344,GMT+8
ticks,1499778039359000000,i1709,4890,4895,792,4890,994,276,19620,GMT+8
ticks,1499778039872000000,i1709,4895,4895,804,4890,1025,2,19622,GMT+8
ticks,1499778040371000000,i1709,4895,4895,788,4890,1025,36,19658,GMT+8
ticks,1499778040880000000,i1709,4895,4895,706,4890,1042,224,19882,GMT+8
ticks,1499778041359000000,i1709,4895,4895,702,4890,1042,16,19898,GMT+8
ticks,1499778041865000000,i1709,4895,4895,703,4890,1032,40,19938,GMT+8
ticks,1499778042380000000,i1709,4895,4895,665,4890,1018,114,20052,GMT+8
ticks,1499778042854000000,i1709,4895,4895,663,4890,1021,4,20056,GMT+8
ticks,1499778043345000000,i1709,4895,4895,663,4890,1022,4,20060,GMT+8
ticks,1499778043874000000,i1709,4890,4895,661,4890,1038,10,20070,GMT+8
ticks,1499778044381000000,i1709,4895,4895,654,4890,1043,36,20106,GMT+8
ticks,1499778044867000000,i1709,4895,4895,613,4890,997,88,20194,GMT+8
ticks,1499778045375000000,i1709,4895,4895,566,4890,992,86,20280,GMT+8
ticks,1499778045882000000,i1709,4890,4895,700,4890,1002,170,20450,GMT+8
ticks,1499778046345000000,i1709,4895,4895,603,4890,1033,152,20602,GMT+8
ticks,1499778046868000000,i1709,4895,4895,593,4890,1034,32,20634,GMT+8
ticks,1499778047339000000,i1709,4895,4895,591,4890,1037,6,20640,GMT+8
ticks,1499778047841000000,i1709,4895,4895,557,4890,1245,84,20724,GMT+8
ticks,1499778048366000000,i1709,4895,4895,603,4890,1280,60,20784,GMT+8
ticks,1499778048872000000,i1709,4895,4895,642,4890,1283,26,20810,GMT+8
ticks,1499778049368000000,i1709,4895,4895,653,4890,1285,8,20818,GMT+8
ticks,1499778049842000000,i1709,4895,4895,643,4890,1285,2,20820,GMT+8
ticks,1499778050369000000,i1709,4895,4895,631,4890,1284,32,20852,GMT+8
ticks,1499778050861000000,i1709,4895,4895,417,4890,1267,466,21318,GMT+8
ticks,1499778051353000000,i1709,4895,4895,487,4890,1253,70,21388,GMT+8
ticks,1499778051866000000,i1709,4895,4895,486,4890,1233,52,21440,GMT+8
ticks,1499778052355000000,i1709,4890,4895,471,4890,1218,64,21504,GMT+8
ticks,1499778052875000000,i1709,4895,4895,464,4890,1258,34,21538,GMT+8
ticks,1499778053351000000,i1709,4895,4895,453,4890,1257,26,21564,GMT+8
ticks,1499778053854000000,i1709,4895,4895,490,4890,1256,34,21598,GMT+8
ticks,1499778054358000000,i1709,4895,4895,493,4890,1247,46,21644,GMT+8
ticks,1499778054863000000,i1709,4895,4895,464,4890,1249,58,21702,GMT+8
ticks,1499778055329000000,i1709,4895,4895,460,4890,1244,32,21734,GMT+8
ticks,1499778055833000000,i1709,4895,4895,480,4890,1245,24,21758,GMT+8
ticks,1499778056269000000,i1709,4890,4895,481,4890,1233,22,21780,GMT+8
ticks,1499778056855000000,i1709,4895,4895,471,4890,1233,40,21820,GMT+8
ticks,1499778057370000000,i1709,4895,4895,459,4890,1232,32,21852,GMT+8
ticks,1499778057860000000,i1709,4890,4895,462,4890,1228,50,21902,GMT+8
ticks,1499778058376000000,i1709,4895,4895,431,4890,1228,80,21982,GMT+8
ticks,1499778058882000000,i1709,4895,4895,600,4890,1230,6,21988,GMT+8
ticks,1499778059357000000,i1709,4895,4895,812,4890,1234,32,22020,GMT+8
ticks,1499778059828000000,i1709,4890,4895,1049,4890,1149,216,22236,GMT+8
ticks,1499778060379000000,i1709,4895,4895,1095,4890,1142,44,22280,GMT+8
ticks,1499778060876000000,i1709,4890,4895,1101,4890,978,340,22620,GMT+8
ticks,1499778061371000000,i1709,4890,4890,101,4885,1260,1974,24594,GMT+8
ticks,1499778061869000000,i1709,4890,4890,588,4885,1253,48,24642,GMT+8
ticks,1499778062306000000,i1709,4890,4890,1235,4885,1240,2,24644,GMT+8
ticks,1499778062847000000,i1709,4890,4890,1330,4885,1237,18,24662,GMT+8
ticks,1499778063341000000,i1709,4890,4890,1274,4885,1235,116,24778,GMT+8
ticks,1499778063875000000,i1709,4885,4890,1291,4885,676,1122,25900,GMT+8
ticks,1499778064348000000,i1709,4890,4890,1201,4885,673,40,25940,GMT+8
ticks,1499778064879000000,i1709,4890,4890,1232,4885,523,318,26258,GMT+8
ticks,1499778065376000000,i1709,4885,4890,1227,4885,510,36,26294,GMT+8
ticks,1499778065879000000,i1709,4885,4885,114,4880,2268,1022,27316,GMT+8
ticks,1499778066348000000,i1709,4885,4885,129,4880,2082,384,27700,GMT+8
ticks,1499778066865000000,i1709,4880,4885,694,4880,2099,28,27728,GMT+8
ticks,1499778067371000000,i1709,4880,4885,789,4880,2051,136,27864,GMT+8
ticks,1499778067857000000,i1709,4885,4885,787,4880,2034,22,27886,GMT+8
ticks,1499778068379000000,i1709,4885,4885,790,4880,2012,50,27936,GMT+8
ticks,1499778068873000000,i1709,4880,4885,791,4880,2007,26,27962,GMT+8
ticks,1499778069337000000,i1709,4885,4885,786,4880,1904,226,28188,GMT+8
ticks,1499778069879000000,i1709,4885,4885,695,4880,1932,220,28408,GMT+8
ticks,1499778070370000000,i1709,4885,4885,682,4880,1921,54,28462,GMT+8
ticks,1499778070872000000,i1709,4880,4885,691,4880,1910,28,28490,GMT+8
ticks,1499778071367000000,i1709,4880,4885,688,4880,1893,36,28526,GMT+8
ticks,1499778071809000000,i1709,4880,4885,684,4880,1893,26,28552,GMT+8
ticks,1499778072330000000,i1709,4880,4885,592,4880,1841,290,28842,GMT+8
ticks,1499778072808000000,i1709,4880,4885,806,4880,1320,1080,29922,GMT+8
ticks,1499778073376000000,i1709,4880,4885,805,4880,1314,18,29940,GMT+8
ticks,1499778073881000000,i1709,4880,4885,825,4880,1215,210,30150,GMT+8
ticks,1499778074364000000,i1709,4880,4885,838,4880,1222,10,30160,GMT+8
ticks,1499778074876000000,i1709,4880,4885,839,4880,1213,24,30184,GMT+8
ticks,1499778075338000000,i1709,4885,4885,837,4880,1207,22,30206,GMT+8
ticks,1499778075869000000,i1709,4885,4890,1128,4885,96,1694,31900,GMT+8
ticks,1499778076373000000,i1709,4885,4890,1088,4885,163,190,32090,GMT+8
ticks,1499778076873000000,i1709,4885,4890,1118,4885,201,218,32308,GMT+8
ticks,1499778077371000000,i1709,4890,4890,1117,4885,224,122,32430,GMT+8
ticks,1499778077849000000,i1709,4885,4890,1109,4885,221,16,32446,GMT+8
ticks,1499778078333000000,i1709,4885,4890,1110,4885,533,20,32466,GMT+8
ticks,1499778078866000000,i1709,4885,4890,1071,4885,499,86,32552,GMT+8
ticks,1499778079374000000,i1709,4890,4890,1070,4885,413,204,32756,GMT+8
ticks,1499778079834000000,i1709,4885,4890,1072,4885,437,32,32788,GMT+8
ticks,1499778080327000000,i1709,4885,4890,1074,4885,342,206,32994,GMT+8
ticks,1499778080830000000,i1709,4890,4890,1085,4885,343,16,33010,GMT+8
ticks,1499778081340000000,i1709,4880,4885,51,4880,1250,970,33980,GMT+8
ticks,1499778081874000000,i1709,4885,4885,125,4880,1247,16,33996,GMT+8
ticks,1499778082362000000,i1709,4885,4885,312,4880,1281,14,34010,GMT+8
ticks,1499778082860000000,i1709,4885,4885,352,4880,1271,18,34028,GMT+8
ticks,1499778083355000000,i1709,4885,4885,377,4880,1275,6,34034,GMT+8
ticks,1499778083847000000,i1709,4885,4885,407,4880,1279,10,34044,GMT+8
ticks,1499778084377000000,i1709,4885,4885,348,4880,1256,274,34318,GMT+8
ticks,1499778084866000000,i1709,4880,4885,339,4880,1260,46,34364,GMT+8
ticks,1499778085369000000,i1709,4885,4885,319,4880,1255,14,34378,GMT+8
ticks,1499778085857000000,i1709,4880,4885,420,4880,1246,146,34524,GMT+8
ticks,1499778086370000000,i1709,4885,4885,414,4880,1251,28,34552,GMT+8
ticks,1499778086866000000,i1709,4885,4885,390,4880,1446,60,34612,GMT+8
ticks,1499778087363000000,i1709,4885,4885,380,4880,1744,500,35112,GMT+8
ticks,1499778087851000000,i1709,4885,4890,1238,4885,312,770,35882,GMT+8
ticks,1499778088371000000,i1709,4885,4890,1208,4885,408,194,36076,GMT+8
ticks,1499778088818000000,i1709,4885,4890,1208,4885,411,80,36156,GMT+8
ticks,1499778089342000000,i1709,4885,4890,1208,4885,411,18,36174,GMT+8
ticks,1499778089864000000,i1709,4885,4890,1175,4885,429,0,36174,GMT+8
ticks,1499778090336000000,i1709,4885,4890,1179,4885,491,12,36186,GMT+8
ticks,1499778090874000000,i1709,4885,4890,1579,4885,601,8,36194,GMT+8
ticks,1499778091354000000,i1709,4885,4890,1588,4885,574,62,36256,GMT+8
ticks,1499778091826000000,i1709,4890,4890,1555,4885,629,4,36260,GMT+8
ticks,1499778092365000000,i1709,4885,4890,1556,4885,625,14,36274,GMT+8
ticks,1499778092841000000,i1709,4885,4890,1553,4885,611,38,36312,GMT+8
ticks,1499778093378000000,i1709,4885,4890,1556,4885,647,10,36322,GMT+8
ticks,1499778093853000000,i1709,4885,4890,1619,4885,744,14,36336,GMT+8
ticks,1499778094285000000,i1709,4885,4890,1612,4885,737,34,36370,GMT+8
ticks,1499778094868000000,i1709,4890,4890,1609,4885,738,18,36388,GMT+8
ticks,1499778095328000000,i1709,4885,4890,1617,4885,737,10,36398,GMT+8
ticks,1499778095845000000,i1709,4885,4890,1612,4885,750,6,36404,GMT+8
ticks,1499778096365000000,i1709,4890,4890,1607,4885,751,12,36416,GMT+8
ticks,1499778096847000000,i1709,4885,4890,1617,4885,735,34,36450,GMT+8
ticks,1499778097369000000,i1709,4890,4890,1623,4885,732,10,36460,GMT+8
ticks,1499778097851000000,i1709,4890,4890,1615,4885,728,14,36474,GMT+8
ticks,1499778098364000000,i1709,4890,4890,1614,4885,593,376,36850,GMT+8
ticks,1499778098876000000,i1709,4885,4890,1612,4885,676,46,36896,GMT+8
ticks,1499778099364000000,i1709,4885,4890,1613,4885,754,64,36960,GMT+8
ticks,1499778099861000000,i1709,4885,4890,1603,4885,744,42,37002,GMT+8
ticks,1499778100374000000,i1709,4890,4890,1651,4885,748,2,37004,GMT+8
ticks,1499778100808000000,i1709,4890,4890,1649,4885,727,48,37052,GMT+8
ticks,1499778101258000000,i1709,4890,4890,1646,4885,727,8,37060,GMT+8
ticks,1499778101860000000,i1709,4890,4890,1648,4885,727,0,37060,GMT+8
ticks,1499778102374000000,i1709,4885,4890,1660,4885,726,4,37064,GMT+8
ticks,1499778102769000000,i1709,4885,4890,1658,4885,724,10,37074,GMT+8
ticks,1499778103378000000,i1709,4890,4890,1654,4885,732,6,37080,GMT+8
ticks,1499778103870000000,i1709,4890,4890,1651,4885,741,6,37086,GMT+8
ticks,1499778104371000000,i1709,4890,4890,1655,4885,822,2,37088,GMT+8
ticks,1499778104873000000,i1709,4890,4890,1650,4885,832,6,37094,GMT+8
ticks,1499778105373000000,i1709,4885,4890,2062,4885,839,8,37102,GMT+8
ticks,1499778105869000000,i1709,4885,4890,2062,4885,841,10,37112,GMT+8
ticks,1499778106284000000,i1709,4885,4890,2061,4885,836,24,37136,GMT+8
ticks,1499778106876000000,i1709,4885,4890,2064,4885,858,6,37142,GMT+8
ticks,1499778107323000000,i1709,4890,4890,2043,4885,858,44,37186,GMT+8
ticks,1499778107741000000,i1709,4885,4890,2043,4885,827,58,37244,GMT+8
ticks,1499778108364000000,i1709,4890,4890,2050,4885,825,10,37254,GMT+8
ticks,1499778108860000000,i1709,4890,4890,2049,4885,818,26,37280,GMT+8
ticks,1499778109369000000,i1709,4885,4890,2045,4885,818,8,37288,GMT+8
ticks,1499778109802000000,i1709,4890,4890,2044,4885,901,6,37294,GMT+8
ticks,1499778110355000000,i1709,4890,4890,2035,4885,893,34,37328,GMT+8
ticks,1499778110859000000,i1709,4890,4890,2028,4885,883,40,37368,GMT+8
ticks,1499778111343000000,i1709,4890,4890,2032,4885,879,36,37404,GMT+8
ticks,1499778111849000000,i1709,4890,4890,2026,4885,878,6,37410,GMT+8
ticks,1499778112329000000,i1709,4890,4890,2022,4885,876,12,37422,GMT+8
ticks,1499778112840000000,i1709,4890,4890,2018,4885,887,4,37426,GMT+8
ticks,1499778113357000000,i1709,4890,4890,2017,4885,898,2,37428,GMT+8
ticks,1499778113822000000,i1709,4890,4890,2015,4885,496,822,38250,GMT+8
ticks,1499778114377000000,i1709,4885,4890,1914,4885,518,14,38264,GMT+8
ticks,1499778114877000000,i1709,4885,4890,1907,4885,533,22,38286,GMT+8
ticks,1499778115302000000,i1709,4890,4890,1887,4885,544,42,38328,GMT+8
ticks,1499778115876000000,i1709,4890,4890,1886,4885,552,8,38336,GMT+8
ticks,1499778116344000000,i1709,4890,4890,1874,4885,512,120,38456,GMT+8
ticks,1499778116880000000,i1709,4885,4890,1874,4885,512,6,38462,GMT+8
ticks,1499778117339000000,i1709,4885,4890,1868,4885,513,2,38464,GMT+8
ticks,1499778117880000000,i1709,4885,4890,1878,4885,512,16,38480,GMT+8
ticks,1499778118363000000,i1709,4890,4890,1727,4885,617,306,38786,GMT+8
ticks,1499778118828000000,i1709,4890,4890,1713,4885,621,38,38824,GMT+8
ticks,1499778119266000000,i1709,4885,4890,1716,4885,649,12,38836,GMT+8
ticks,1499778119872000000,i1709,4885,4890,1716,4885,649,8,38844,GMT+8
ticks,1499778120346000000,i1709,4890,4890,2010,4885,650,12,38856,GMT+8
ticks,1499778120842000000,i1709,4885,4890,2006,4885,696,16,38872,GMT+8
ticks,1499778121377000000,i1709,4885,4890,2005,4885,742,14,38886,GMT+8
ticks,1499778121849000000,i1709,4885,4890,2002,4885,741,6,38892,GMT+8
ticks,1499778122368000000,i1709,4890,4890,1989,4885,765,38,38930,GMT+8
ticks,1499778122872000000,i1709,4885,4890,1988,4885,765,8,38938,GMT+8
ticks,1499778123302000000,i1709,4890,4890,1975,4885,768,28,38966,GMT+8
ticks,1499778123850000000,i1709,4885,4890,1983,4885,665,8,38974,GMT+8
ticks,1499778124377000000,i1709,4890,4890,1955,4885,668,60,39034,GMT+8
ticks,1499778124870000000,i1709,4885,4885,484,4880,2047,1382,40416,GMT+8
ticks,1499778125317000000,i1709,4885,4885,511,4880,2063,76,40492,GMT+8
ticks,1499778125870000000,i1709,4885,4885,603,4880,2066,26,40518,GMT+8
ticks,1499778126366000000,i1709,4880,4885,572,4880,1764,72,40590,GMT+8
ticks,1499778126863000000,i1709,4885,4885,563,4880,1766,26,40616,GMT+8
ticks,1499778127376000000,i1709,4885,4885,676,4880,1769,10,40626,GMT+8
ticks,1499778127870000000,i1709,4880,4885,666,4880,1764,52,40678,GMT+8
ticks,1499778128349000000,i1709,4885,4885,677,4880,1763,16,40694,GMT+8
ticks,1499778128858000000,i1709,4885,4885,668,4880,1775,18,40712,GMT+8
ticks,1499778129358000000,i1709,4885,4885,660,4880,1779,18,40730,GMT+8
ticks,1499778129883000000,i1709,4880,4885,686,4880,1777,40,40770,GMT+8
ticks,1499778130381000000,i1709,4880,4885,698,4880,1776,6,40776,GMT+8
ticks,1499778130841000000,i1709,4885,4885,643,4880,1786,128,40904,GMT+8
ticks,1499778131277000000,i1709,4880,4885,650,4880,1785,18,40922,GMT+8
ticks,1499778131878000000,i1709,4885,4885,649,4880,1785,12,40934,GMT+8
ticks,1499778132377000000,i1709,4885,4885,638,4880,1765,46,40980,GMT+8
ticks,1499778132874000000,i1709,4880,4885,837,4880,1661,10,40990,GMT+8
ticks,1499778133377000000,i1709,4885,4885,829,4880,1661,18,41008,GMT+8
ticks,1499778133880000000,i1709,4880,4885,828,4880,1655,6,41014,GMT+8
ticks,1499778134374000000,i1709,4880,4885,734,4880,1653,204,41218,GMT+8
ticks,1499778134861000000,i1709,4880,4885,749,4880,1644,22,41240,GMT+8
ticks,1499778135374000000,i1709,4880,4885,546,4880,1686,456,41696,GMT+8
ticks,1499778135862000000,i1709,4885,4885,565,4880,1677,8,41704,GMT+8
ticks,1499778136379000000,i1709,4880,4885,567,4880,1611,132,41836,GMT+8
ticks,1499778136844000000,i1709,4880,4885,598,4880,1606,16,41852,GMT+8
ticks,1499778137378000000,i1709,4885,4885,597,4880,1586,8,41860,GMT+8
ticks,1499778137868000000,i1709,4880,4885,600,4880,1592,6,41866,GMT+8
ticks,1499778138375000000,i1709,4885,4885,600,4880,1572,32,41898,GMT+8
ticks,1499778138883000000,i1709,4885,4885,665,4880,1558,20,41918,GMT+8
ticks,1499778139341000000,i1709,4880,4885,666,4880,1558,2,41920,GMT+8
ticks,1499778139876000000,i1709,4880,4885,669,4880,1556,24,41944,GMT+8
ticks,1499778140235000000,i1709,4880,4885,664,4880,1544,32,41976,GMT+8
ticks,1499778140853000000,i1709,4880,4885,666,4880,1588,10,41986,GMT+8
ticks,1499778141348000000,i1709,4885,4885,681,4880,1581,14,42000,GMT+8
ticks,1499778141829000000,i1709,4885,4885,631,4880,1578,112,42112,GMT+8
ticks,1499778142355000000,i1709,4880,4885,646,4880,1577,2,42114,GMT+8
ticks,1499778142870000000,i1709,4885,4885,616,4880,1575,70,42184,GMT+8
ticks,1499778143370000000,i1709,4885,4885,610,4880,1569,36,42220,GMT+8
ticks,1499778143863000000,i1709,4885,4885,607,4880,1572,8,42228,GMT+8
ticks,1499778144379000000,i1709,4880,4885,595,4880,1521,26,42254,GMT+8
ticks,1499778144826000000,i1709,4880,4885,609,4880,1505,48,42302,GMT+8
ticks,1499778145371000000,i1709,4885,4885,551,4880,1489,222,42524,GMT+8
ticks,1499778145864000000,i1709,4885,4885,460,4880,1486,206,42730,GMT+8
ticks,1499778146350000000,i1709,4885,4890,1984,4885,866,884,43614,GMT+8
ticks,1499778146871000000,i1709,4890,4890,1981,4885,1132,46,43660,GMT+8
ticks,1499778147351000000,i1709,4885,4890,1975,4885,1307,8,43668,GMT+8
ticks,1499778147881000000,i1709,4885,4890,1974,4885,1265,90,43758,GMT+8
ticks,1499778148373000000,i1709,4885,4890,1975,4885,1267,4,43762,GMT+8
ticks,1499778148876000000,i1709,4885,4890,1928,4885,1273,6,43768,GMT+8
ticks,1499778149199000000,i1709,4885,4890,1926,4885,1267,16,43784,GMT+8
ticks,1499778149872000000,i1709,4885,4890,1919,4885,1265,24,43808,GMT+8
ticks,1499778150377000000,i1709,4885,4890,1948,4885,802,2,43810,GMT+8
ticks,1499778150871000000,i1709,4885,4890,1945,4885,661,14,43824,GMT+8
ticks,1499778151323000000,i1709,4890,4890,1944,4885,668,4,43828,GMT+8
ticks,1499778151844000000,i1709,4890,4890,1921,4885,650,48,43876,GMT+8
ticks,1499778152312000000,i1709,4885,4890,1925,4885,653,6,43882,GMT+8
ticks,1499778152851000000,i1709,4885,4890,1968,4885,656,10,43892,GMT+8
ticks,1499778153381000000,i1709,4890,4890,1968,4885,666,8,43900,GMT+8
ticks,1499778153839000000,i1709,4890,4890,1931,4885,668,74,43974,GMT+8
ticks,1499778154355000000,i1709,4885,4890,1930,4885,668,6,43980,GMT+8
ticks,1499778154849000000,i1709,4885,4890,1333,4885,765,1208,45188,GMT+8
ticks,1499778155371000000,i1709,4885,4890,1239,4885,350,1062,46250,GMT+8
ticks,1499778155882000000,i1709,4890,4890,1224,4885,357,34,46284,GMT+8
ticks,1499778156368000000,i1709,4885,4890,1250,4885,325,166,46450,GMT+8
ticks,1499778156845000000,i1709,4890,4890,1209,4885,371,2,46452,GMT+8
ticks,1499778157350000000,i1709,4890,4890,1059,4885,327,322,46774,GMT+8
ticks,1499778157881000000,i1709,4885,4890,1063,4885,323,8,46782,GMT+8
ticks,1499778158382000000,i1709,4885,4890,1079,4885,317,44,46826,GMT+8
ticks,1499778158883000000,i1709,4890,4890,1073,4885,350,22,46848,GMT+8
ticks,1499778159352000000,i1709,4885,4890,1074,4885,360,2,46850,GMT+8
ticks,1499778159846000000,i1709,4890,4890,1073,4885,361,32,46882,GMT+8
ticks,1499778160368000000,i1709,4890,4890,10,4885,357,2188,49070,GMT+8
ticks,1499778160877000000,i1709,4890,4890,53,4885,422,162,49232,GMT+8
ticks,1499778161303000000,i1709,4890,4890,2,4885,500,120,49352,GMT+8
ticks,1499778161853000000,i1709,4885,4890,52,4885,560,30,49382,GMT+8
ticks,1499778162376000000,i1709,4890,4890,17,4885,671,116,49498,GMT+8
ticks,1499778162863000000,i1709,4890,4890,9,4885,702,44,49542,GMT+8
ticks,1499778163357000000,i1709,4890,4890,93,4885,717,16,49558,GMT+8
ticks,1499778163838000000,i1709,4890,4895,1258,4885,727,188,49746,GMT+8
ticks,1499778164381000000,i1709,4885,4890,6,4885,847,132,49878,GMT+8
ticks,1499778164874000000,i1709,4890,4890,51,4885,872,84,49962,GMT+8
ticks,1499778165344000000,i1709,4890,4890,51,4885,872,6,49968,GMT+8
ticks,1499778165880000000,i1709,4890,4890,154,4885,850,24,49992,GMT+8
ticks,1499778166376000000,i1709,4890,4890,202,4885,1050,14,50006,GMT+8
ticks,1499778166866000000,i1709,4890,4890,454,4885,1050,20,50026,GMT+8
ticks,1499778167303000000,i1709,4890,4890,454,4885,1030,10,50036,GMT+8
ticks,1499778167845000000,i1709,4890,4890,528,4885,1010,6,50042,GMT+8
ticks,1499778168375000000,i1709,4895,4895,1233,4885,1007,1256,51298,GMT+8
ticks,1499778168884000000,i1709,4890,4890,90,4885,1010,242,51540,GMT+8
ticks,1499778169323000000,i1709,4890,4890,84,4885,1008,18,51558,GMT+8
