name,time,symbol,last,ask_price,ask_size,bid_price,bid_size,volume,total_volume,timezone
ticks,1499346040958000000,i1709,4700,4705,491,4700,51,628,25014,GMT+8
ticks,1499346041448000000,i1709,4700,4700,50,4695,1031,224,25238,GMT+8
ticks,1499346041955000000,i1709,4700,4700,562,4695,987,240,25478,GMT+8
ticks,1499346042455000000,i1709,4700,4700,631,4695,917,46,25524,GMT+8
ticks,1499346042951000000,i1709,4700,4700,618,4695,923,28,25552,GMT+8
ticks,1499346043460000000,i1709,4700,4700,665,4695,916,28,25580,GMT+8
ticks,1499346043926000000,i1709,4700,4700,687,4695,1138,20,25600,GMT+8
ticks,1499346044462000000,i1709,4700,4700,678,4695,1134,24,25624,GMT+8
ticks,1499346044945000000,i1709,4700,4700,676,4695,1101,46,25670,GMT+8
ticks,1499346045407000000,i1709,4700,4700,647,4695,1112,4,25674,GMT+8
ticks,1499346045912000000,i1709,4700,4700,634,4695,1104,40,25714,GMT+8
ticks,1499346046461000000,i1709,4695,4700,629,4695,1129,18,25732,GMT+8
ticks,1499346046941000000,i1709,4700,4700,621,4695,942,402,26134,GMT+8
ticks,1499346047447000000,i1709,4700,4700,620,4695,964,12,26146,GMT+8
ticks,1499346047958000000,i1709,4700,4700,1120,4695,970,4,26150,GMT+8
ticks,1499346048451000000,i1709,4700,4700,1619,4695,931,10,26160,GMT+8
ticks,1499346048935000000,i1709,4695,4700,1595,4695,933,70,26230,GMT+8
ticks,1499346049444000000,i1709,4695,4700,1601,4695,923,16,26246,GMT+8
ticks,1499346049958000000,i1709,4700,4700,1598,4695,910,32,26278,GMT+8
ticks,1499346050422000000,i1709,4700,4700,1593,4695,879,24,26302,GMT+8
ticks,1499346050928000000,i1709,4700,4700,1585,4695,880,16,26318,GMT+8
ticks,1499346051431000000,i1709,4700,4700,1584,4695,866,16,26334,GMT+8
ticks,1499346051914000000,i1709,4695,4700,1585,4695,852,8,26342,GMT+8
ticks,1499346052431000000,i1709,4700,4700,1588,4695,786,130,26472,GMT+8
ticks,1499346052955000000,i1709,4700,4700,1589,4695,782,6,26478,GMT+8
ticks,1499346053435000000,i1709,4695,4700,1587,4695,770,30,26508,GMT+8
ticks,1499346053933000000,i1709,4700,4700,1576,4695,765,26,26534,GMT+8
ticks,1499346054452000000,i1709,4700,4700,1549,4695,867,56,26590,GMT+8
ticks,1499346054961000000,i1709,4700,4700,1518,4695,888,62,26652,GMT+8
ticks,1499346055457000000,i1709,4700,4705,1127,4700,54,1040,27692,GMT+8
ticks,1499346055957000000,i1709,4700,4705,1043,4700,113,2,27694,GMT+8
ticks,1499346056413000000,i1709,4700,4705,865,4700,416,88,27782,GMT+8
ticks,1499346056947000000,i1709,4700,4705,832,4700,621,60,27842,GMT+8
ticks,1499346057432000000,i1709,4705,4705,829,4700,638,18,27860,GMT+8
ticks,1499346057955000000,i1709,4705,4705,638,4700,586,112,27972,GMT+8
ticks,1499346058416000000,i1709,4705,4705,640,4700,580,34,28006,GMT+8
ticks,1499346058950000000,i1709,4705,4705,614,4700,575,64,28070,GMT+8
ticks,1499346059461000000,i1709,4700,4705,618,4700,553,40,28110,GMT+8
ticks,1499346059912000000,i1709,4705,4705,607,4700,554,34,28144,GMT+8
ticks,1499346060458000000,i1709,4700,4705,522,4700,567,2,28146,GMT+8
ticks,1499346060940000000,i1709,4705,4705,502,4700,585,46,28192,GMT+8
ticks,1499346061445000000,i1709,4705,4705,454,4700,592,96,28288,GMT+8
ticks,1499346061961000000,i1709,4705,4705,466,4700,532,132,28420,GMT+8
ticks,1499346062410000000,i1709,4705,4705,451,4700,594,54,28474,GMT+8
ticks,1499346062899000000,i1709,4700,4705,451,4700,590,10,28484,GMT+8
ticks,1499346063461000000,i1709,4705,4705,477,4700,577,36,28520,GMT+8
ticks,1499346063909000000,i1709,4705,4710,1444,4705,256,948,29468,GMT+8
ticks,1499346064427000000,i1709,4705,4710,1426,4705,615,178,29646,GMT+8
ticks,1499346064953000000,i1709,4705,4710,1236,4705,630,16,29662,GMT+8
ticks,1499346065446000000,i1709,4705,4710,1241,4705,624,12,29674,GMT+8
ticks,1499346065931000000,i1709,4710,4710,1312,4705,564,140,29814,GMT+8
ticks,1499346066417000000,i1709,4705,4710,1182,4705,558,22,29836,GMT+8
ticks,1499346066951000000,i1709,4710,4710,1157,4705,548,52,29888,GMT+8
ticks,1499346067453000000,i1709,4710,4710,1170,4705,597,4,29892,GMT+8
ticks,1499346067962000000,i1709,4705,4710,1160,4705,662,6,29898,GMT+8
ticks,1499346068449000000,i1709,4705,4710,1160,4705,656,12,29910,GMT+8
ticks,1499346068929000000,i1709,4705,4710,1163,4705,651,14,29924,GMT+8
ticks,1499346069451000000,i1709,4710,4710,1161,4705,657,6,29930,GMT+8
ticks,1499346069953000000,i1709,4710,4710,1161,4705,662,8,29938,GMT+8
ticks,1499346070420000000,i1709,4710,4710,1055,4705,654,226,30164,GMT+8
ticks,1499346070953000000,i1709,4710,4710,2070,4705,653,8,30172,GMT+8
ticks,1499346071439000000,i1709,4710,4710,3100,4705,570,72,30244,GMT+8
ticks,1499346071961000000,i1709,4710,4710,3110,4705,550,6,30250,GMT+8
ticks,1499346072455000000,i1709,4705,4710,3111,4705,596,10,30260,GMT+8
ticks,1499346072958000000,i1709,4710,4710,3104,4705,597,14,30274,GMT+8
ticks,1499346073463000000,i1709,4710,4710,3108,4705,1314,10,30284,GMT+8
ticks,1499346073955000000,i1709,4705,4710,3108,4705,1308,22,30306,GMT+8
ticks,1499346074351000000,i1709,4705,4710,2938,4705,1319,344,30650,GMT+8
ticks,1499346074940000000,i1709,4710,4710,1948,4705,1319,2004,32654,GMT+8
ticks,1499346075455000000,i1709,4710,4715,1082,4710,3281,692,33346,GMT+8
ticks,1499346075943000000,i1709,4710,4715,892,4710,3287,26,33372,GMT+8
ticks,1499346076443000000,i1709,4715,4715,411,4710,3284,1010,34382,GMT+8
ticks,1499346076941000000,i1709,4715,4720,1389,4715,224,848,35230,GMT+8
ticks,1499346077444000000,i1709,4715,4720,1285,4715,400,112,35342,GMT+8
ticks,1499346077864000000,i1709,4720,4720,1276,4715,470,2,35344,GMT+8
ticks,1499346078440000000,i1709,4720,4720,1196,4715,650,196,35540,GMT+8
ticks,1499346078945000000,i1709,4720,4720,1157,4715,712,64,35604,GMT+8
ticks,1499346079458000000,i1709,4720,4720,1156,4715,706,58,35662,GMT+8
ticks,1499346079925000000,i1709,4715,4720,1123,4715,745,68,35730,GMT+8
ticks,1499346080459000000,i1709,4720,4720,1101,4715,728,50,35780,GMT+8
ticks,1499346080962000000,i1709,4720,4720,1103,4715,737,10,35790,GMT+8
ticks,1499346081441000000,i1709,4720,4720,1109,4715,683,126,35916,GMT+8
ticks,1499346081952000000,i1709,4720,4720,1093,4715,622,62,35978,GMT+8
ticks,1499346082461000000,i1709,4720,4720,1015,4715,621,130,36108,GMT+8
ticks,1499346082958000000,i1709,4720,4720,989,4715,567,194,36302,GMT+8
ticks,1499346083441000000,i1709,4720,4720,1003,4715,562,48,36350,GMT+8
ticks,1499346083919000000,i1709,4715,4720,1056,4715,570,14,36364,GMT+8
ticks,1499346084437000000,i1709,4720,4720,1358,4715,572,46,36410,GMT+8
ticks,1499346084953000000,i1709,4720,4720,1360,4715,588,10,36420,GMT+8
ticks,1499346085406000000,i1709,4720,4720,1217,4715,683,104,36524,GMT+8
ticks,1499346085954000000,i1709,4720,4720,1172,4715,677,102,36626,GMT+8
ticks,1499346086456000000,i1709,4720,4720,1135,4715,681,88,36714,GMT+8
ticks,1499346086947000000,i1709,4720,4720,1132,4715,688,30,36744,GMT+8
ticks,1499346087443000000,i1709,4715,4720,1119,4715,691,72,36816,GMT+8
ticks,1499346087955000000,i1709,4720,4720,1112,4715,648,124,36940,GMT+8
ticks,1499346088453000000,i1709,4715,4720,1119,4715,699,32,36972,GMT+8
ticks,1499346088885000000,i1709,4715,4720,1256,4715,377,458,37430,GMT+8
ticks,1499346089457000000,i1709,4715,4715,50,4710,2181,978,38408,GMT+8
ticks,1499346089954000000,i1709,4715,4715,571,4710,2179,76,38484,GMT+8
ticks,1499346090410000000,i1709,4715,4715,699,4710,2159,12,38496,GMT+8
ticks,1499346090962000000,i1709,4715,4715,870,4710,2159,24,38520,GMT+8
ticks,1499346091417000000,i1709,4715,4715,1026,4710,2150,16,38536,GMT+8
ticks,1499346091948000000,i1709,4715,4715,1011,4710,2199,30,38566,GMT+8
ticks,1499346092459000000,i1709,4715,4715,1017,4710,2181,2,38568,GMT+8
ticks,1499346092956000000,i1709,4715,4715,980,4710,1069,70,38638,GMT+8
ticks,1499346093449000000,i1709,4715,4715,986,4710,1135,6,38644,GMT+8
ticks,1499346093934000000,i1709,4715,4715,1017,4710,297,200,38844,GMT+8
ticks,1499346094457000000,i1709,4715,4715,1018,4710,287,16,38860,GMT+8
ticks,1499346094904000000,i1709,4715,4715,1050,4710,341,18,38878,GMT+8
ticks,1499346095462000000,i1709,4715,4715,976,4710,364,102,38980,GMT+8
ticks,1499346095953000000,i1709,4715,4715,2012,4710,369,172,39152,GMT+8
ticks,1499346096438000000,i1709,4705,4710,727,4705,884,690,39842,GMT+8
ticks,1499346096960000000,i1709,4710,4710,1117,4705,827,16,39858,GMT+8
ticks,1499346097454000000,i1709,4710,4710,1009,4705,847,174,40032,GMT+8
ticks,1499346097961000000,i1709,4710,4710,603,4705,855,618,40650,GMT+8
ticks,1499346098460000000,i1709,4710,4710,601,4705,857,6,40656,GMT+8
ticks,1499346098951000000,i1709,4710,4710,590,4705,876,26,40682,GMT+8
ticks,1499346099439000000,i1709,4710,4710,571,4705,871,94,40776,GMT+8
ticks,1499346099944000000,i1709,4710,4710,569,4705,875,8,40784,GMT+8
ticks,1499346100458000000,i1709,4710,4710,558,4705,874,20,40804,GMT+8
ticks,1499346100952000000,i1709,4710,4710,653,4705,876,30,40834,GMT+8
ticks,1499346101439000000,i1709,4710,4710,626,4705,816,72,40906,GMT+8
ticks,1499346101940000000,i1709,4710,4710,166,4705,817,986,41892,GMT+8
ticks,1499346102459000000,i1709,4710,4715,2012,4710,188,332,42224,GMT+8
ticks,1499346102942000000,i1709,4715,4715,1891,4710,235,12,42236,GMT+8
ticks,1499346103408000000,i1709,4710,4715,1859,4710,315,4,42240,GMT+8
ticks,1499346103948000000,i1709,4710,4715,1851,4710,299,10,42250,GMT+8
ticks,1499346104411000000,i1709,4710,4710,396,4705,901,662,42912,GMT+8
ticks,1499346104872000000,i1709,4710,4710,135,4705,887,612,43524,GMT+8
ticks,1499346105458000000,i1709,4715,4715,1884,4710,156,276,43800,GMT+8
ticks,1499346105941000000,i1709,4710,4715,2086,4710,75,168,43968,GMT+8
ticks,1499346106429000000,i1709,4710,4715,2091,4710,32,130,44098,GMT+8
ticks,1499346106958000000,i1709,4710,4710,51,4705,977,82,44180,GMT+8
ticks,1499346107427000000,i1709,4710,4710,125,4705,941,24,44204,GMT+8
ticks,1499346107940000000,i1709,4705,4710,136,4705,858,72,44276,GMT+8
ticks,1499346108457000000,i1709,4710,4710,134,4705,862,6,44282,GMT+8
ticks,1499346108925000000,i1709,4710,4710,347,4705,856,46,44328,GMT+8
ticks,1499346109461000000,i1709,4710,4710,470,4705,842,30,44358,GMT+8
ticks,1499346109882000000,i1709,4710,4710,720,4705,851,44,44402,GMT+8
ticks,1499346110407000000,i1709,4710,4710,762,4705,851,36,44438,GMT+8
ticks,1499346110957000000,i1709,4710,4710,872,4705,909,110,44548,GMT+8
ticks,1499346111436000000,i1709,4705,4710,862,4705,914,26,44574,GMT+8
ticks,1499346111876000000,i1709,4710,4710,862,4705,916,14,44588,GMT+8
ticks,1499346112457000000,i1709,4710,4710,799,4705,919,6,44594,GMT+8
ticks,1499346112887000000,i1709,4705,4710,799,4705,917,4,44598,GMT+8
ticks,1499346113462000000,i1709,4710,4710,807,4705,915,14,44612,GMT+8
ticks,1499346113955000000,i1709,4710,4710,796,4705,918,24,44636,GMT+8
ticks,1499346114457000000,i1709,4705,4710,797,4705,718,402,45038,GMT+8
ticks,1499346114959000000,i1709,4705,4710,795,4705,717,14,45052,GMT+8
ticks,1499346115462000000,i1709,4705,4710,795,4705,717,4,45056,GMT+8
ticks,1499346115889000000,i1709,4710,4710,884,4705,716,22,45078,GMT+8
ticks,1499346116448000000,i1709,4710,4710,879,4705,715,16,45094,GMT+8
ticks,1499346116946000000,i1709,4710,4710,847,4705,718,84,45178,GMT+8
ticks,1499346117435000000,i1709,4710,4710,840,4705,720,20,45198,GMT+8
ticks,1499346117930000000,i1709,4705,4710,844,4705,725,16,45214,GMT+8
ticks,1499346118428000000,i1709,4710,4710,822,4705,782,54,45268,GMT+8
ticks,1499346118955000000,i1709,4705,4710,761,4705,725,262,45530,GMT+8
ticks,1499346119461000000,i1709,4710,4710,757,4705,724,28,45558,GMT+8
ticks,1499346119945000000,i1709,4710,4710,807,4705,709,44,45602,GMT+8
ticks,1499346120429000000,i1709,4710,4710,807,4705,709,2,45604,GMT+8
ticks,1499346120958000000,i1709,4705,4710,817,4705,700,18,45622,GMT+8
ticks,1499346121445000000,i1709,4705,4710,803,4705,570,134,45756,GMT+8
ticks,1499346121893000000,i1709,4705,4710,804,4705,762,0,45756,GMT+8
ticks,1499346122454000000,i1709,4705,4710,665,4705,737,318,46074,GMT+8
ticks,1499346122947000000,i1709,4710,4710,716,4705,738,6,46080,GMT+8
ticks,1499346123462000000,i1709,4710,4710,692,4705,772,30,46110,GMT+8
ticks,1499346123961000000,i1709,4710,4710,683,4705,760,18,46128,GMT+8
ticks,1499346124453000000,i1709,4705,4710,712,4705,759,54,46182,GMT+8
ticks,1499346124949000000,i1709,4710,4710,707,4705,779,66,46248,GMT+8
ticks,1499346125459000000,i1709,4710,4710,738,4705,1177,16,46264,GMT+8
ticks,1499346125957000000,i1709,4710,4710,711,4705,1288,56,46320,GMT+8
ticks,1499346126431000000,i1709,4710,4710,698,4705,1292,44,46364,GMT+8
ticks,1499346126936000000,i1709,4710,4710,673,4705,1295,58,46422,GMT+8
ticks,1499346127457000000,i1709,4710,4710,668,4705,1288,14,46436,GMT+8
ticks,1499346127956000000,i1709,4710,4710,661,4705,1301,20,46456,GMT+8
ticks,1499346128439000000,i1709,4710,4710,1034,4705,1184,0,46456,GMT+8
ticks,1499346128871000000,i1709,4705,4710,1015,4705,1181,62,46518,GMT+8
ticks,1499346129440000000,i1709,4705,4710,1030,4705,1181,4,46522,GMT+8
ticks,1499346129949000000,i1709,4705,4710,1030,4705,1180,106,46628,GMT+8
ticks,1499346130424000000,i1709,4710,4710,1047,4705,838,638,47266,GMT+8
ticks,1499346130841000000,i1709,4710,4710,1045,4705,1148,4,47270,GMT+8
ticks,1499346131357000000,i1709,4705,4710,1045,4705,1144,12,47282,GMT+8
ticks,1499346131853000000,i1709,4705,4710,1047,4705,1130,42,47324,GMT+8
ticks,1499346132410000000,i1709,4710,4710,1054,4705,1147,4,47328,GMT+8
ticks,1499346132958000000,i1709,4710,4710,1088,4705,1148,0,47328,GMT+8
ticks,1499346133426000000,i1709,4710,4710,1064,4705,1146,56,47384,GMT+8
ticks,1499346133959000000,i1709,4710,4710,1285,4705,1145,2,47386,GMT+8
ticks,1499346134395000000,i1709,4705,4710,1289,4705,1141,18,47404,GMT+8
ticks,1499346134943000000,i1709,4705,4710,1278,4705,808,688,48092,GMT+8
ticks,1499346135444000000,i1709,4710,4710,1283,4705,804,20,48112,GMT+8
ticks,1499346135905000000,i1709,4705,4710,1276,4705,802,18,48130,GMT+8
ticks,1499346136461000000,i1709,4705,4710,1223,4705,819,102,48232,GMT+8
ticks,1499346136920000000,i1709,4710,4710,1217,4705,816,18,48250,GMT+8
ticks,1499346137441000000,i1709,4705,4710,1225,4705,751,82,48332,GMT+8
ticks,1499346137952000000,i1709,4705,4710,1230,4705,415,672,49004,GMT+8
ticks,1499346138457000000,i1709,4705,4710,1237,4705,330,170,49174,GMT+8
ticks,1499346138947000000,i1709,4705,4705,1,4700,1081,668,49842,GMT+8
ticks,1499346139451000000,i1709,4705,4705,60,4700,1075,66,49908,GMT+8
ticks,1499346139958000000,i1709,4705,4705,207,4700,1067,12,49920,GMT+8
ticks,1499346140431000000,i1709,4705,4705,364,4700,1064,8,49928,GMT+8
ticks,1499346140959000000,i1709,4705,4705,359,4700,1065,12,49940,GMT+8
ticks,1499346141443000000,i1709,4705,4705,420,4700,1040,0,49940,GMT+8
ticks,1499346141908000000,i1709,4705,4705,422,4700,1060,14,49954,GMT+8
ticks,1499346142457000000,i1709,4705,4710,1434,4705,193,856,50810,GMT+8
ticks,1499346142954000000,i1709,4705,4710,1299,4705,367,12,50822,GMT+8
ticks,1499346143436000000,i1709,4705,4710,1283,4705,473,58,50880,GMT+8
ticks,1499346143900000000,i1709,4705,4710,1282,4705,520,6,50886,GMT+8
ticks,1499346144457000000,i1709,4710,4710,1273,4705,519,26,50912,GMT+8
ticks,1499346144944000000,i1709,4705,4710,1634,4705,381,62,50974,GMT+8
ticks,1499346145409000000,i1709,4705,4710,1694,4705,332,178,51152,GMT+8
ticks,1499346145947000000,i1709,4710,4710,1662,4705,335,60,51212,GMT+8
ticks,1499346146433000000,i1709,4705,4710,1667,4705,278,124,51336,GMT+8
ticks,1499346146959000000,i1709,4710,4710,1619,4705,279,100,51436,GMT+8
ticks,1499346147408000000,i1709,4710,4710,1620,4705,204,130,51566,GMT+8
ticks,1499346147929000000,i1709,4705,4705,192,4700,1173,408,51974,GMT+8
ticks,1499346148453000000,i1709,4705,4705,184,4700,1171,114,52088,GMT+8
ticks,1499346148954000000,i1709,4705,4705,103,4700,1111,166,52254,GMT+8
ticks,1499346149289000000,i1709,4705,4710,1657,4705,72,206,52460,GMT+8
ticks,1499346149767000000,i1709,4705,4710,1665,4705,76,4,52464,GMT+8
ticks,1499346150461000000,i1709,4705,4710,1672,4705,83,0,52464,GMT+8
ticks,1499346150960000000,i1709,4710,4710,1666,4705,104,28,52492,GMT+8
ticks,1499346151461000000,i1709,4710,4710,1665,4705,107,4,52496,GMT+8
ticks,1499346151958000000,i1709,4705,4710,1662,4705,215,20,52516,GMT+8
ticks,1499346152456000000,i1709,4705,4710,1500,4705,312,40,52556,GMT+8
ticks,1499346152952000000,i1709,4710,4710,1533,4705,416,8,52564,GMT+8
ticks,1499346153420000000,i1709,4705,4710,1348,4705,415,408,52972,GMT+8
ticks,1499346153921000000,i1709,4710,4710,1323,4705,436,88,53060,GMT+8
ticks,1499346154358000000,i1709,4705,4710,1323,4705,435,42,53102,GMT+8
ticks,1499346154957000000,i1709,4705,4710,1421,4705,450,16,53118,GMT+8
ticks,1499346155429000000,i1709,4705,4710,1430,4705,411,42,53160,GMT+8
ticks,1499346155929000000,i1709,4705,4710,1443,4705,416,0,53160,GMT+8
ticks,1499346156434000000,i1709,4705,4710,1421,4705,437,2,53162,GMT+8
ticks,1499346156914000000,i1709,4710,4710,1420,4705,440,76,53238,GMT+8
ticks,1499346157450000000,i1709,4710,4710,1409,4705,440,22,53260,GMT+8
ticks,1499346157903000000,i1709,4710,4710,1412,4705,440,0,53260,GMT+8
ticks,1499346158374000000,i1709,4705,4710,1416,4705,218,452,53712,GMT+8
ticks,1499346158895000000,i1709,4705,4710,1415,4705,212,16,53728,GMT+8
ticks,1499346159315000000,i1709,4710,4710,1413,4705,214,4,53732,GMT+8
ticks,1499346159858000000,i1709,4710,4710,1420,4705,209,28,53760,GMT+8
ticks,1499346160421000000,i1709,4705,4710,1418,4705,222,4,53764,GMT+8
ticks,1499346160892000000,i1709,4710,4710,1431,4705,222,10,53774,GMT+8
ticks,1499346161449000000,i1709,4710,4710,1450,4705,229,0,53774,GMT+8
ticks,1499346161904000000,i1709,4705,4710,1431,4705,230,8,53782,GMT+8
ticks,1499346162461000000,i1709,4705,4710,1405,4705,374,122,53904,GMT+8
ticks,1499346162961000000,i1709,4705,4705,146,4700,1239,692,54596,GMT+8
ticks,1499346163317000000,i1709,4705,4705,14,4700,1282,270,54866,GMT+8
ticks,1499346163952000000,i1709,4705,4710,1433,4705,73,36,54902,GMT+8
ticks,1499346164441000000,i1709,4710,4710,1446,4705,93,4,54906,GMT+8
ticks,1499346164937000000,i1709,4710,4710,1441,4705,95,0,54906,GMT+8
ticks,1499346165411000000,i1709,4710,4710,1445,4705,97,0,54906,GMT+8
ticks,1499346165902000000,i1709,4710,4710,1483,4705,110,0,54906,GMT+8
ticks,1499346166386000000,i1709,4710,4710,1473,4705,107,28,54934,GMT+8
ticks,1499346166882000000,i1709,4710,4710,1479,4705,158,4,54938,GMT+8
ticks,1499346167457000000,i1709,4705,4710,1483,4705,192,2,54940,GMT+8
ticks,1499346167921000000,i1709,4705,4710,1483,4705,168,4,54944,GMT+8
ticks,1499346168301000000,i1709,4705,4710,1485,4705,145,20,54964,GMT+8
ticks,1499346168924000000,i1709,4705,4710,1496,4705,347,22,54986,GMT+8
ticks,1499346169463000000,i1709,4705,4710,1502,4705,342,12,54998,GMT+8
ticks,1499346169962000000,i1709,4705,4710,1491,4705,390,38,55036,GMT+8
ticks,1499346170455000000,i1709,4710,4710,1413,4705,397,2,55038,GMT+8
