name,time,symbol,last,ask_price,ask_size,bid_price,bid_size,volume,total_volume,timezone
ticks,1499864400000000000,i1709,4900,4900,1127,4890,62,3358,3358,GMT+8
ticks,1499864400382000000,i1709,4895,4890,1,4885,418,1944,5302,GMT+8
ticks,1499864400879000000,i1709,4895,4895,25,4890,72,1050,6352,GMT+8
ticks,1499864401378000000,i1709,4895,4900,1427,4895,4,246,6598,GMT+8
ticks,1499864401877000000,i1709,4890,4890,196,4885,260,882,7480,GMT+8
ticks,1499864402381000000,i1709,4895,4895,106,4890,59,522,8002,GMT+8
ticks,1499864402847000000,i1709,4890,4895,134,4890,21,492,8494,GMT+8
ticks,1499864403381000000,i1709,4895,4895,190,4890,145,102,8596,GMT+8
ticks,1499864403878000000,i1709,4895,4895,232,4890,455,136,8732,GMT+8
ticks,1499864404368000000,i1709,4895,4895,355,4890,528,78,8810,GMT+8
ticks,1499864404864000000,i1709,4895,4895,225,4890,562,310,9120,GMT+8
ticks,1499864405357000000,i1709,4895,4895,279,4890,604,38,9158,GMT+8
ticks,1499864405854000000,i1709,4895,4895,388,4890,497,220,9378,GMT+8
ticks,1499864406375000000,i1709,4890,4895,392,4890,498,176,9554,GMT+8
ticks,1499864406875000000,i1709,4890,4895,395,4890,497,10,9564,GMT+8
ticks,1499864407378000000,i1709,4895,4895,407,4890,481,40,9604,GMT+8
ticks,1499864407864000000,i1709,4895,4895,294,4890,583,50,9654,GMT+8
ticks,1499864408371000000,i1709,4890,4895,215,4890,585,276,9930,GMT+8
ticks,1499864408866000000,i1709,4895,4895,222,4890,523,150,10080,GMT+8
ticks,1499864409348000000,i1709,4890,4895,169,4890,631,216,10296,GMT+8
ticks,1499864409873000000,i1709,4895,4895,72,4890,712,218,10514,GMT+8
ticks,1499864410375000000,i1709,4895,4895,94,4890,711,104,10618,GMT+8
ticks,1499864410870000000,i1709,4890,4895,150,4890,745,82,10700,GMT+8
ticks,1499864411333000000,i1709,4890,4895,186,4890,748,64,10764,GMT+8
ticks,1499864411865000000,i1709,4890,4895,500,4890,716,30,10794,GMT+8
ticks,1499864412380000000,i1709,4890,4895,558,4890,713,208,11002,GMT+8
ticks,1499864412878000000,i1709,4890,4895,574,4890,824,2,11004,GMT+8
ticks,1499864413355000000,i1709,4890,4895,576,4890,800,20,11024,GMT+8
ticks,1499864413843000000,i1709,4895,4895,577,4890,795,28,11052,GMT+8
ticks,1499864414356000000,i1709,4890,4890,107,4885,778,1588,12640,GMT+8
ticks,1499864414826000000,i1709,4890,4890,376,4885,803,26,12666,GMT+8
ticks,1499864415359000000,i1709,4890,4890,405,4885,796,28,12694,GMT+8
ticks,1499864415861000000,i1709,4890,4890,310,4885,794,210,12904,GMT+8
ticks,1499864416323000000,i1709,4890,4890,278,4885,801,74,12978,GMT+8
ticks,1499864416802000000,i1709,4890,4890,15,4885,800,718,13696,GMT+8
ticks,1499864417317000000,i1709,4895,4895,732,4890,312,94,13790,GMT+8
ticks,1499864417841000000,i1709,4890,4895,736,4890,362,4,13794,GMT+8
ticks,1499864418347000000,i1709,4890,4895,733,4890,393,14,13808,GMT+8
ticks,1499864418834000000,i1709,4890,4895,734,4890,376,42,13850,GMT+8
ticks,1499864419328000000,i1709,4890,4895,735,4890,252,216,14066,GMT+8
ticks,1499864419874000000,i1709,4890,4890,67,4885,704,624,14690,GMT+8
ticks,1499864420368000000,i1709,4890,4890,61,4885,685,52,14742,GMT+8
ticks,1499864420877000000,i1709,4890,4895,780,4890,4,148,14890,GMT+8
ticks,1499864421375000000,i1709,4890,4890,15,4885,679,378,15268,GMT+8
